userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e2e2715a57051574b62e,2024-10-03 06:38:09.412743,2024-10-03 06:38:09.412743,the big bang theory,tv
66f0e2e2715a57051574b62e,2024-10-03 03:25:40.780668,2024-10-03 03:25:40.780668,guardians of the galaxy,movie
66f0e2e2715a57051574b62e,2024-10-03 11:12:32.579319,2024-10-03 11:12:32.579319,bojack horseman,tv
66f0e2e2715a57051574b62e,2024-10-03 12:23:08.806388,2024-10-03 12:23:08.806388,mad max,movie
66f0e2e2715a57051574b62e,2024-10-03 23:04:42.782706,2024-10-03 23:04:42.782706,narcos,tv
66f0e2e2715a57051574b62e,2024-10-03 12:30:19.202215,2024-10-03 12:30:19.202215,mad max,movie
66f0e2e2715a57051574b62e,2024-10-03 22:55:03.909967,2024-10-03 22:55:03.909967,true detective,tv
66f0e2e2715a57051574b62e,2024-10-03 15:46:16.065922,2024-10-03 15:46:16.065922,leonardo dicaprio,person
66f0e2a0f9032f7187b16ec6,2024-10-03 19:53:00.085738,2024-10-03 19:53:00.085738,fight club,movie
66f0e2a0f9032f7187b16ec6,2024-10-03 14:35:21.711316,2024-10-03 14:35:21.711316,lord of the rings,movie
66f0e2a0f9032f7187b16ec6,2024-10-03 21:44:49.554836,2024-10-03 21:44:49.554836,guardians of the galaxy,movie
66f0e2a0f9032f7187b16ec6,2024-10-03 09:43:48.644612,2024-10-03 09:43:48.644612,inception,movie
66f0e2a0f9032f7187b16ec6,2024-10-03 06:17:56.986794,2024-10-03 06:17:56.986794,schindler's list,movie
66f0e238f57669b3bb036db3,2024-10-03 04:56:09.530475,2024-10-03 04:56:09.530475,true detective,tv
66f0e238f57669b3bb036db3,2024-10-03 17:27:32.390976,2024-10-03 17:27:32.390976,schindler's list,movie
66f0e238f57669b3bb036db3,2024-10-03 22:28:52.042038,2024-10-03 22:28:52.042038,jurassic park,movie
66f0e238f57669b3bb036db3,2024-10-03 00:55:01.118938,2024-10-03 00:55:01.118938,the social network,movie
66f0e238f57669b3bb036db3,2024-10-03 11:11:18.383182,2024-10-03 11:11:18.383182,robert pattinson,person
66f0e238f57669b3bb036db3,2024-10-03 10:31:32.767146,2024-10-03 10:31:32.767146,anne hathaway,person
66f0e238f57669b3bb036db3,2024-10-03 08:22:09.280532,2024-10-03 08:22:09.280532,christian bale,person
66f0e238f57669b3bb036db3,2024-10-03 23:55:42.415938,2024-10-03 23:55:42.415938,inception,movie
66f0e2e2715a57051574b62f,2024-10-03 09:37:07.204726,2024-10-03 09:37:07.204726,true detective,tv
66f0e2e2715a57051574b62f,2024-10-03 12:46:50.712913,2024-10-03 12:46:50.712913,ryan gosling,person
66f0e2e2715a57051574b62f,2024-10-03 19:07:46.432656,2024-10-03 19:07:46.432656,christian bale,person
66f0e2e2715a57051574b62f,2024-10-03 15:14:15.720020,2024-10-03 15:14:15.720020,inception,movie
66f0e2e2715a57051574b62f,2024-10-03 19:58:19.272419,2024-10-03 19:58:19.272419,sherlock,tv
66f0e2e2715a57051574b62f,2024-10-03 00:01:19.198368,2024-10-03 00:01:19.198368,tom hanks,person
66f0e2e2715a57051574b62f,2024-10-03 01:43:28.093565,2024-10-03 01:43:28.093565,mad max,movie
