userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e2e2715a57051574b629,2024-10-20 02:28:10.619352,2024-10-20 02:28:10.619352,interstellar,movie
66f0e2e2715a57051574b629,2024-10-20 02:35:10.726475,2024-10-20 02:35:10.726475,robert pattinson,person
66f0e2e2715a57051574b629,2024-10-20 14:51:20.945495,2024-10-20 14:51:20.945495,brad pitt,person
66f0e2e2715a57051574b629,2024-10-20 20:49:55.786124,2024-10-20 20:49:55.786124,samuel l. jackson,person
66f0e2e2715a57051574b629,2024-10-20 19:43:32.680157,2024-10-20 19:43:32.680157,black mirror,tv
66f0e2e2715a57051574b629,2024-10-20 20:58:35.811923,2024-10-20 20:58:35.811923,interstellar,movie
66f0e2e2715a57051574b629,2024-10-20 14:06:35.713903,2024-10-20 14:06:35.713903,toy story,movie
66f0e2e2715a57051574b629,2024-10-20 09:23:02.995256,2024-10-20 09:23:02.995256,fight club,movie
66f0e2e2715a57051574b629,2024-10-20 13:28:41.894447,2024-10-20 13:28:41.894447,sherlock,tv
66f0e2e2715a57051574b629,2024-10-20 13:38:11.599737,2024-10-20 13:38:11.599737,samuel l. jackson,person
66f0e313d328f08f55b77c68,2024-10-20 06:30:42.022606,2024-10-20 06:30:42.022606,rick and morty,tv
66f0e313d328f08f55b77c68,2024-10-20 10:03:39.551837,2024-10-20 10:03:39.551837,pirates of the caribbean,movie
66f0e313d328f08f55b77c68,2024-10-20 05:33:54.440937,2024-10-20 05:33:54.440937,fight club,movie
66f0e313d328f08f55b77c68,2024-10-20 10:37:09.547102,2024-10-20 10:37:09.547102,ryan gosling,person
66f0e313d328f08f55b77c68,2024-10-20 15:29:03.035162,2024-10-20 15:29:03.035162,robert downey jr.,person
66f0e313d328f08f55b77c68,2024-10-20 03:15:37.491588,2024-10-20 03:15:37.491588,sherlock,tv
66f0e313d328f08f55b77c68,2024-10-20 18:34:28.195517,2024-10-20 18:34:28.195517,rick and morty,tv
66f0e313d328f08f55b77c68,2024-10-20 23:14:40.917283,2024-10-20 23:14:40.917283,friends,tv
66f0e313d328f08f55b77c68,2024-10-20 23:46:11.888912,2024-10-20 23:46:11.888912,guardians of the galaxy,movie
66f0e238f57669b3bb036db9,2024-10-20 02:04:41.311893,2024-10-20 02:04:41.311893,scarlett johansson,person
66f0e238f57669b3bb036db9,2024-10-20 17:46:11.327387,2024-10-20 17:46:11.327387,robert downey jr.,person
66f0e238f57669b3bb036db9,2024-10-20 23:43:24.687298,2024-10-20 23:43:24.687298,fargo,tv
66f0e238f57669b3bb036db9,2024-10-20 15:14:14.994584,2024-10-20 15:14:14.994584,christian bale,person
66f0e238f57669b3bb036db9,2024-10-20 13:00:37.124426,2024-10-20 13:00:37.124426,tom hanks,person
66f0e238f57669b3bb036db9,2024-10-20 16:13:43.807944,2024-10-20 16:13:43.807944,stranger things,tv
66f0e238f57669b3bb036db9,2024-10-20 09:26:11.318691,2024-10-20 09:26:11.318691,hugh jackman,person
66f0e238f57669b3bb036db9,2024-10-20 07:03:12.567191,2024-10-20 07:03:12.567191,chris hemsworth,person
66ea83e5b3b49e71529340f5,2024-10-20 21:22:17.731346,2024-10-20 21:22:17.731346,tom cruise,person
66ea83e5b3b49e71529340f5,2024-10-20 18:34:04.259241,2024-10-20 18:34:04.259241,westworld,tv
66ea83e5b3b49e71529340f5,2024-10-20 13:01:47.342508,2024-10-20 13:01:47.342508,scarlett johansson,person
66ea83e5b3b49e71529340f5,2024-10-20 17:22:06.952046,2024-10-20 17:22:06.952046,sherlock,tv
66ea83e5b3b49e71529340f5,2024-10-20 08:16:30.797316,2024-10-20 08:16:30.797316,robert pattinson,person
66ea83e5b3b49e71529340f5,2024-10-20 10:21:34.489247,2024-10-20 10:21:34.489247,samuel l. jackson,person
66ea83e5b3b49e71529340f5,2024-10-20 22:13:57.588174,2024-10-20 22:13:57.588174,the dark knight,movie
66ea83e5b3b49e71529340f5,2024-10-20 18:04:10.667839,2024-10-20 18:04:10.667839,narcos,tv
66f0e20b5556bf95ebd78983,2024-10-20 01:10:48.313158,2024-10-20 01:10:48.313158,the lion king,movie
66f0e20b5556bf95ebd78983,2024-10-20 04:33:51.608346,2024-10-20 04:33:51.608346,inception,movie
66f0e20b5556bf95ebd78983,2024-10-20 11:07:32.886309,2024-10-20 11:07:32.886309,chernobyl,tv
66f0e20b5556bf95ebd78983,2024-10-20 05:27:24.059350,2024-10-20 05:27:24.059350,interstellar,movie
66f0e20b5556bf95ebd78983,2024-10-20 17:38:00.387166,2024-10-20 17:38:00.387166,breaking bad,tv
66f0e20b5556bf95ebd78983,2024-10-20 01:23:17.554761,2024-10-20 01:23:17.554761,tom hanks,person
