userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e313d328f08f55b77c64,2024-10-31 20:43:32.192932,2024-10-31 20:43:32.192932,back to the future,movie
66f0e313d328f08f55b77c64,2024-10-31 07:45:06.771985,2024-10-31 07:45:06.771985,friends,tv
66f0e313d328f08f55b77c64,2024-10-31 10:31:17.146067,2024-10-31 10:31:17.146067,back to the future,movie
66f0e313d328f08f55b77c64,2024-10-31 00:44:51.064899,2024-10-31 00:44:51.064899,spider-man,movie
66f0e313d328f08f55b77c64,2024-10-31 05:13:50.642243,2024-10-31 05:13:50.642243,jurassic park,movie
66f0e313d328f08f55b77c64,2024-10-31 07:46:15.495572,2024-10-31 07:46:15.495572,hugh jackman,person
66f0e313d328f08f55b77c68,2024-10-31 16:55:38.691280,2024-10-31 16:55:38.691280,friends,tv
66f0e313d328f08f55b77c68,2024-10-31 04:41:47.888161,2024-10-31 04:41:47.888161,lord of the rings,movie
66f0e313d328f08f55b77c68,2024-10-31 06:55:12.972606,2024-10-31 06:55:12.972606,sherlock,tv
66f0e313d328f08f55b77c68,2024-10-31 06:43:21.407028,2024-10-31 06:43:21.407028,narcos,tv
66f0e313d328f08f55b77c68,2024-10-31 07:32:48.112198,2024-10-31 07:32:48.112198,better call saul,tv
66f0e313d328f08f55b77c68,2024-10-31 11:13:16.524859,2024-10-31 11:13:16.524859,rick and morty,tv
66f0e2e2715a57051574b62c,2024-10-31 19:14:48.318589,2024-10-31 19:14:48.318589,the witcher,tv
66f0e2e2715a57051574b62c,2024-10-31 22:09:32.008245,2024-10-31 22:09:32.008245,leonardo dicaprio,person
66f0e2e2715a57051574b62c,2024-10-31 08:35:34.212851,2024-10-31 08:35:34.212851,lord of the rings,movie
66f0e2e2715a57051574b62c,2024-10-31 20:00:36.306968,2024-10-31 20:00:36.306968,margot robbie,person
66f0e2e2715a57051574b62c,2024-10-31 18:23:25.417533,2024-10-31 18:23:25.417533,margot robbie,person
66f0e2e2715a57051574b62c,2024-10-31 22:04:25.951150,2024-10-31 22:04:25.951150,scarlett johansson,person
66f0e2e2715a57051574b62c,2024-10-31 23:46:35.214538,2024-10-31 23:46:35.214538,toy story,movie
66f0e2e2715a57051574b62c,2024-10-31 17:56:23.771055,2024-10-31 17:56:23.771055,schindler's list,movie
66f0e3062ef39d0b29751adf,2024-10-31 08:52:06.545534,2024-10-31 08:52:06.545534,friends,tv
66f0e3062ef39d0b29751adf,2024-10-31 00:59:47.164948,2024-10-31 00:59:47.164948,mad max,movie
66f0e3062ef39d0b29751adf,2024-10-31 17:23:25.581711,2024-10-31 17:23:25.581711,shawshank redemption,movie
66f0e3062ef39d0b29751adf,2024-10-31 03:28:15.206847,2024-10-31 03:28:15.206847,rick and morty,tv
66f0e3062ef39d0b29751adf,2024-10-31 19:34:58.782799,2024-10-31 19:34:58.782799,pulp fiction,movie
66f0e3062ef39d0b29751adf,2024-10-31 19:58:51.155043,2024-10-31 19:58:51.155043,forrest gump,movie
66f0e3062ef39d0b29751adf,2024-10-31 15:44:13.579091,2024-10-31 15:44:13.579091,the boys,tv
66f0e3062ef39d0b29751adf,2024-10-31 13:34:45.510242,2024-10-31 13:34:45.510242,scarlett johansson,person
66f0e25ababc0efaf22091e0,2024-10-31 15:39:54.758985,2024-10-31 15:39:54.758985,westworld,tv
66f0e25ababc0efaf22091e0,2024-10-31 12:39:06.126449,2024-10-31 12:39:06.126449,chris hemsworth,person
66f0e25ababc0efaf22091e0,2024-10-31 18:26:49.431787,2024-10-31 18:26:49.431787,stranger things,tv
66f0e25ababc0efaf22091e0,2024-10-31 08:15:33.982563,2024-10-31 08:15:33.982563,westworld,tv
66f0e25ababc0efaf22091e0,2024-10-31 13:34:01.232877,2024-10-31 13:34:01.232877,lord of the rings,movie
66f0e25ababc0efaf22091e0,2024-10-31 03:02:42.064208,2024-10-31 03:02:42.064208,jurassic park,movie
66f0e313d328f08f55b77c64,2024-10-31 16:21:49.226400,2024-10-31 16:21:49.226400,pulp fiction,movie
66f0e313d328f08f55b77c64,2024-10-31 05:59:24.537839,2024-10-31 05:59:24.537839,margot robbie,person
66f0e313d328f08f55b77c64,2024-10-31 18:54:51.167633,2024-10-31 18:54:51.167633,the big bang theory,tv
66f0e313d328f08f55b77c64,2024-10-31 10:38:39.769385,2024-10-31 10:38:39.769385,fargo,tv
66f0e313d328f08f55b77c64,2024-10-31 10:07:11.956567,2024-10-31 10:07:11.956567,guardians of the galaxy,movie
66f0e313d328f08f55b77c64,2024-10-31 03:26:30.595127,2024-10-31 03:26:30.595127,peaky blinders,tv
66f0e313d328f08f55b77c64,2024-10-31 08:48:48.100057,2024-10-31 08:48:48.100057,true detective,tv
66f0e313d328f08f55b77c64,2024-10-31 16:42:30.667666,2024-10-31 16:42:30.667666,the mandalorian,tv
66f0e313d328f08f55b77c64,2024-10-31 14:30:14.832847,2024-10-31 14:30:14.832847,fargo,tv
66f0e1699577e70e8146c7d4,2024-10-31 19:54:31.001767,2024-10-31 19:54:31.001767,keanu reeves,person
66f0e1699577e70e8146c7d4,2024-10-31 22:28:13.951725,2024-10-31 22:28:13.951725,better call saul,tv
66f0e1699577e70e8146c7d4,2024-10-31 23:56:50.280069,2024-10-31 23:56:50.280069,pulp fiction,movie
66f0e1699577e70e8146c7d4,2024-10-31 10:46:28.835925,2024-10-31 10:46:28.835925,the matrix,movie
66f0e1699577e70e8146c7d4,2024-10-31 03:10:05.893145,2024-10-31 03:10:05.893145,narcos,tv
66f0e1699577e70e8146c7d4,2024-10-31 21:25:37.824054,2024-10-31 21:25:37.824054,the godfather,movie
66f0e1699577e70e8146c7d4,2024-10-31 13:58:05.067130,2024-10-31 13:58:05.067130,tom hanks,person
