userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e1699577e70e8146c7d0,2024-10-02 10:49:52.204857,2024-10-02 10:49:52.204857,mad max,movie
66f0e1699577e70e8146c7d0,2024-10-02 12:29:44.575420,2024-10-02 12:29:44.575420,toy story,movie
66f0e1699577e70e8146c7d0,2024-10-02 01:42:14.438278,2024-10-02 01:42:14.438278,the sopranos,tv
66f0e1699577e70e8146c7d0,2024-10-02 10:43:01.782518,2024-10-02 10:43:01.782518,interstellar,movie
66f0e1699577e70e8146c7d0,2024-10-02 15:47:56.767228,2024-10-02 15:47:56.767228,johnny depp,person
66f0e1699577e70e8146c7d0,2024-10-02 14:50:45.996379,2024-10-02 14:50:45.996379,natalie portman,person
66f0e1699577e70e8146c7d0,2024-10-02 09:00:05.644963,2024-10-02 09:00:05.644963,chris hemsworth,person
66f0e1699577e70e8146c7d0,2024-10-02 20:44:13.602863,2024-10-02 20:44:13.602863,kate winslet,person
66f0e1699577e70e8146c7d0,2024-10-02 02:58:32.841772,2024-10-02 02:58:32.841772,black mirror,tv
66f0e1699577e70e8146c7d0,2024-10-02 10:24:29.231664,2024-10-02 10:24:29.231664,the big bang theory,tv
66f0e3221a83bf58568fd1fc,2024-10-02 23:03:45.620528,2024-10-02 23:03:45.620528,chris hemsworth,person
66f0e3221a83bf58568fd1fc,2024-10-02 06:04:42.658993,2024-10-02 06:04:42.658993,emma stone,person
66f0e3221a83bf58568fd1fc,2024-10-02 21:00:51.902925,2024-10-02 21:00:51.902925,titanic,movie
66f0e3221a83bf58568fd1fc,2024-10-02 19:32:22.336568,2024-10-02 19:32:22.336568,margot robbie,person
66f0e3221a83bf58568fd1fc,2024-10-02 23:20:18.572353,2024-10-02 23:20:18.572353,friends,tv
66f0e3221a83bf58568fd1fc,2024-10-02 18:37:27.813367,2024-10-02 18:37:27.813367,star wars,movie
66f0e3221a83bf58568fd1fc,2024-10-02 12:20:42.434328,2024-10-02 12:20:42.434328,lord of the rings,movie
66f0e3221a83bf58568fd1fc,2024-10-02 20:47:01.021252,2024-10-02 20:47:01.021252,emma stone,person
66f0e3221a83bf58568fd1fc,2024-10-02 14:10:30.274309,2024-10-02 14:10:30.274309,the witcher,tv
66f0e3221a83bf58568fd1fc,2024-10-02 10:30:14.091327,2024-10-02 10:30:14.091327,hugh jackman,person
66f0e238f57669b3bb036dba,2024-10-02 14:59:08.311355,2024-10-02 14:59:08.311355,saving private ryan,movie
66f0e238f57669b3bb036dba,2024-10-02 21:47:21.553452,2024-10-02 21:47:21.553452,the social network,movie
66f0e238f57669b3bb036dba,2024-10-02 18:45:57.513252,2024-10-02 18:45:57.513252,jurassic park,movie
66f0e238f57669b3bb036dba,2024-10-02 04:51:32.527377,2024-10-02 04:51:32.527377,chernobyl,tv
66f0e238f57669b3bb036dba,2024-10-02 06:28:15.238686,2024-10-02 06:28:15.238686,kate winslet,person
66f0e238f57669b3bb036dba,2024-10-02 00:15:06.870226,2024-10-02 00:15:06.870226,christian bale,person
66f0e238f57669b3bb036dba,2024-10-02 18:53:31.180535,2024-10-02 18:53:31.180535,westworld,tv
66f0e3062ef39d0b29751ae0,2024-10-02 03:09:29.555004,2024-10-02 03:09:29.555004,the godfather,movie
66f0e3062ef39d0b29751ae0,2024-10-02 09:30:33.312517,2024-10-02 09:30:33.312517,the social network,movie
66f0e3062ef39d0b29751ae0,2024-10-02 06:46:54.686672,2024-10-02 06:46:54.686672,pirates of the caribbean,movie
66f0e3062ef39d0b29751ae0,2024-10-02 03:29:39.971399,2024-10-02 03:29:39.971399,the walking dead,tv
66f0e3062ef39d0b29751ae0,2024-10-02 21:22:35.017171,2024-10-02 21:22:35.017171,westworld,tv
66f0e3062ef39d0b29751ae0,2024-10-02 14:27:06.554759,2024-10-02 14:27:06.554759,christian bale,person
66f0e20b5556bf95ebd78982,2024-10-02 17:28:08.963248,2024-10-02 17:28:08.963248,bojack horseman,tv
66f0e20b5556bf95ebd78982,2024-10-02 09:39:04.579658,2024-10-02 09:39:04.579658,mad max,movie
66f0e20b5556bf95ebd78982,2024-10-02 04:30:00.137027,2024-10-02 04:30:00.137027,tom cruise,person
66f0e20b5556bf95ebd78982,2024-10-02 02:41:10.928759,2024-10-02 02:41:10.928759,tom hanks,person
66f0e20b5556bf95ebd78982,2024-10-02 05:23:43.710699,2024-10-02 05:23:43.710699,true detective,tv
66f0e20b5556bf95ebd78982,2024-10-02 11:35:54.722267,2024-10-02 11:35:54.722267,emma stone,person
66f0e20b5556bf95ebd78982,2024-10-02 21:36:14.729311,2024-10-02 21:36:14.729311,margot robbie,person
66f0e20b5556bf95ebd78982,2024-10-02 08:01:58.216632,2024-10-02 08:01:58.216632,game of thrones,tv
66f0e313d328f08f55b77c6a,2024-10-02 10:57:09.209887,2024-10-02 10:57:09.209887,scarlett johansson,person
66f0e313d328f08f55b77c6a,2024-10-02 03:36:19.617244,2024-10-02 03:36:19.617244,fargo,tv
66f0e313d328f08f55b77c6a,2024-10-02 05:30:00.230550,2024-10-02 05:30:00.230550,ryan gosling,person
66f0e313d328f08f55b77c6a,2024-10-02 05:37:51.410363,2024-10-02 05:37:51.410363,guardians of the galaxy,movie
66f0e313d328f08f55b77c6a,2024-10-02 19:44:45.007872,2024-10-02 19:44:45.007872,the lion king,movie
66f0e20b5556bf95ebd78983,2024-10-02 01:46:11.000069,2024-10-02 01:46:11.000069,game of thrones,tv
66f0e20b5556bf95ebd78983,2024-10-02 14:56:33.823431,2024-10-02 14:56:33.823431,interstellar,movie
66f0e20b5556bf95ebd78983,2024-10-02 21:16:29.017230,2024-10-02 21:16:29.017230,pirates of the caribbean,movie
66f0e20b5556bf95ebd78983,2024-10-02 17:38:15.768371,2024-10-02 17:38:15.768371,angelina jolie,person
66f0e20b5556bf95ebd78983,2024-10-02 07:03:46.735989,2024-10-02 07:03:46.735989,robert pattinson,person
66f0e20b5556bf95ebd78983,2024-10-02 08:17:13.726435,2024-10-02 08:17:13.726435,pirates of the caribbean,movie
66f0e20b5556bf95ebd78983,2024-10-02 18:31:00.133686,2024-10-02 18:31:00.133686,the boys,tv
66f0e20b5556bf95ebd78983,2024-10-02 01:45:35.712967,2024-10-02 01:45:35.712967,mad max,movie
66f0e20b5556bf95ebd78983,2024-10-02 03:38:08.613891,2024-10-02 03:38:08.613891,anne hathaway,person
66f0e3062ef39d0b29751adf,2024-10-02 15:49:29.615629,2024-10-02 15:49:29.615629,angelina jolie,person
66f0e3062ef39d0b29751adf,2024-10-02 20:36:45.964736,2024-10-02 20:36:45.964736,house of cards,tv
66f0e3062ef39d0b29751adf,2024-10-02 18:07:00.795942,2024-10-02 18:07:00.795942,robert pattinson,person
66f0e3062ef39d0b29751adf,2024-10-02 01:10:38.928293,2024-10-02 01:10:38.928293,dwayne johnson,person
66f0e3062ef39d0b29751adf,2024-10-02 03:22:18.186642,2024-10-02 03:22:18.186642,lord of the rings,movie
66f0e3062ef39d0b29751adf,2024-10-02 12:41:09.985188,2024-10-02 12:41:09.985188,the sopranos,tv
66f0e24b84f341894d771827,2024-10-02 11:39:17.696722,2024-10-02 11:39:17.696722,scarlett johansson,person
66f0e24b84f341894d771827,2024-10-02 01:09:01.126914,2024-10-02 01:09:01.126914,breaking bad,tv
66f0e24b84f341894d771827,2024-10-02 08:46:08.310302,2024-10-02 08:46:08.310302,goodfellas,movie
66f0e24b84f341894d771827,2024-10-02 11:16:13.392939,2024-10-02 11:16:13.392939,jennifer aniston,person
66f0e24b84f341894d771827,2024-10-02 12:37:00.965894,2024-10-02 12:37:00.965894,game of thrones,tv
66f0e24b84f341894d771827,2024-10-02 12:02:49.793219,2024-10-02 12:02:49.793219,the big bang theory,tv
66f0e24b84f341894d77182a,2024-10-02 02:37:41.486407,2024-10-02 02:37:41.486407,johnny depp,person
66f0e24b84f341894d77182a,2024-10-02 10:27:38.960824,2024-10-02 10:27:38.960824,the godfather,movie
66f0e24b84f341894d77182a,2024-10-02 12:12:38.429875,2024-10-02 12:12:38.429875,dwayne johnson,person
66f0e24b84f341894d77182a,2024-10-02 13:45:13.411850,2024-10-02 13:45:13.411850,black mirror,tv
66f0e24b84f341894d77182a,2024-10-02 09:17:22.633605,2024-10-02 09:17:22.633605,the boys,tv
66f0e24b84f341894d77182a,2024-10-02 11:42:19.114815,2024-10-02 11:42:19.114815,will smith,person
66f0e24b84f341894d77182a,2024-10-02 10:41:53.669105,2024-10-02 10:41:53.669105,jennifer aniston,person
66f0e24b84f341894d77182a,2024-10-02 15:18:02.218131,2024-10-02 15:18:02.218131,the boys,tv
