userid,createdat,cassandra_timestamp,keyword,searchtype
66eae30c368cfd9f56c075fd,2024-10-12 05:58:21.102830,2024-10-12 05:58:21.102830,the big bang theory,tv
66eae30c368cfd9f56c075fd,2024-10-12 10:03:08.059155,2024-10-12 10:03:08.059155,chris hemsworth,person
66eae30c368cfd9f56c075fd,2024-10-12 04:27:53.932921,2024-10-12 04:27:53.932921,the witcher,tv
66eae30c368cfd9f56c075fd,2024-10-12 08:08:31.229954,2024-10-12 08:08:31.229954,natalie portman,person
66eae30c368cfd9f56c075fd,2024-10-12 20:24:22.296421,2024-10-12 20:24:22.296421,spider-man,movie
66eae30c368cfd9f56c075fd,2024-10-12 13:38:02.270990,2024-10-12 13:38:02.270990,jurassic park,movie
66eae30c368cfd9f56c075fd,2024-10-12 11:42:40.646042,2024-10-12 11:42:40.646042,samuel l. jackson,person
66eae30c368cfd9f56c075fd,2024-10-12 03:38:50.238658,2024-10-12 03:38:50.238658,the crown,tv
66f0e3062ef39d0b29751ae0,2024-10-12 07:13:25.206901,2024-10-12 07:13:25.206901,christian bale,person
66f0e3062ef39d0b29751ae0,2024-10-12 01:56:49.753295,2024-10-12 01:56:49.753295,keanu reeves,person
66f0e3062ef39d0b29751ae0,2024-10-12 03:02:33.554574,2024-10-12 03:02:33.554574,pirates of the caribbean,movie
66f0e3062ef39d0b29751ae0,2024-10-12 11:24:48.416207,2024-10-12 11:24:48.416207,jennifer aniston,person
66f0e3062ef39d0b29751ae0,2024-10-12 21:06:54.553673,2024-10-12 21:06:54.553673,guardians of the galaxy,movie
66f0e3062ef39d0b29751ae0,2024-10-12 10:46:22.109377,2024-10-12 10:46:22.109377,christian bale,person
66f0e3062ef39d0b29751ae0,2024-10-12 17:31:44.152866,2024-10-12 17:31:44.152866,brad pitt,person
66f0e24b84f341894d771828,2024-10-12 02:53:52.342708,2024-10-12 02:53:52.342708,schindler's list,movie
66f0e24b84f341894d771828,2024-10-12 08:53:34.201481,2024-10-12 08:53:34.201481,guardians of the galaxy,movie
66f0e24b84f341894d771828,2024-10-12 23:10:49.898824,2024-10-12 23:10:49.898824,the walking dead,tv
66f0e24b84f341894d771828,2024-10-12 13:05:46.295875,2024-10-12 13:05:46.295875,dwayne johnson,person
66f0e24b84f341894d771828,2024-10-12 05:44:20.739414,2024-10-12 05:44:20.739414,fight club,movie
66f0e24b84f341894d771828,2024-10-12 15:03:17.798291,2024-10-12 15:03:17.798291,scarlett johansson,person
66f0e24b84f341894d771828,2024-10-12 02:35:05.641160,2024-10-12 02:35:05.641160,brad pitt,person
66f0e20b5556bf95ebd78983,2024-10-12 06:11:52.078426,2024-10-12 06:11:52.078426,toy story,movie
66f0e20b5556bf95ebd78983,2024-10-12 00:03:39.564065,2024-10-12 00:03:39.564065,sherlock,tv
66f0e20b5556bf95ebd78983,2024-10-12 04:08:05.541761,2024-10-12 04:08:05.541761,chris hemsworth,person
66f0e20b5556bf95ebd78983,2024-10-12 05:28:18.581113,2024-10-12 05:28:18.581113,samuel l. jackson,person
66f0e20b5556bf95ebd78983,2024-10-12 18:55:10.546464,2024-10-12 18:55:10.546464,robert downey jr.,person
66f0e20b5556bf95ebd78983,2024-10-12 11:16:03.611627,2024-10-12 11:16:03.611627,interstellar,movie
66f0e20b5556bf95ebd78983,2024-10-12 06:15:33.166339,2024-10-12 06:15:33.166339,toy story,movie
66f0e20b5556bf95ebd78983,2024-10-12 08:43:50.495608,2024-10-12 08:43:50.495608,fight club,movie
66f0e313d328f08f55b77c69,2024-10-12 00:31:50.377943,2024-10-12 00:31:50.377943,guardians of the galaxy,movie
66f0e313d328f08f55b77c69,2024-10-12 21:43:05.656221,2024-10-12 21:43:05.656221,the mandalorian,tv
66f0e313d328f08f55b77c69,2024-10-12 10:39:31.524084,2024-10-12 10:39:31.524084,the witcher,tv
66f0e313d328f08f55b77c69,2024-10-12 19:12:54.190283,2024-10-12 19:12:54.190283,chris hemsworth,person
66f0e313d328f08f55b77c69,2024-10-12 03:13:47.016561,2024-10-12 03:13:47.016561,dwayne johnson,person
66f0e313d328f08f55b77c69,2024-10-12 23:13:39.941113,2024-10-12 23:13:39.941113,lord of the rings,movie
66f0e313d328f08f55b77c69,2024-10-12 08:31:45.227183,2024-10-12 08:31:45.227183,kate winslet,person
66f0e313d328f08f55b77c69,2024-10-12 04:37:44.577004,2024-10-12 04:37:44.577004,black mirror,tv
66f0e313d328f08f55b77c69,2024-10-12 00:13:41.019394,2024-10-12 00:13:41.019394,meryl streep,person
66f0e238f57669b3bb036db1,2024-10-12 02:09:16.948559,2024-10-12 02:09:16.948559,house of cards,tv
66f0e238f57669b3bb036db1,2024-10-12 04:26:56.193748,2024-10-12 04:26:56.193748,hugh jackman,person
66f0e238f57669b3bb036db1,2024-10-12 10:12:07.256078,2024-10-12 10:12:07.256078,chernobyl,tv
66f0e238f57669b3bb036db1,2024-10-12 01:26:26.605963,2024-10-12 01:26:26.605963,forrest gump,movie
66f0e238f57669b3bb036db1,2024-10-12 03:19:32.139465,2024-10-12 03:19:32.139465,anne hathaway,person
66f0e238f57669b3bb036db1,2024-10-12 02:34:56.927198,2024-10-12 02:34:56.927198,sherlock,tv
66f0e238f57669b3bb036db1,2024-10-12 21:53:34.884613,2024-10-12 21:53:34.884613,keanu reeves,person
66f0e238f57669b3bb036db1,2024-10-12 07:55:21.789494,2024-10-12 07:55:21.789494,saving private ryan,movie
66f0e238f57669b3bb036db1,2024-10-12 16:15:00.098954,2024-10-12 16:15:00.098954,black mirror,tv
66f0e238f57669b3bb036db1,2024-10-12 18:35:14.710412,2024-10-12 18:35:14.710412,emma stone,person
66f0e24b84f341894d77182c,2024-10-12 16:48:32.623369,2024-10-12 16:48:32.623369,the godfather,movie
66f0e24b84f341894d77182c,2024-10-12 22:46:00.135231,2024-10-12 22:46:00.135231,the crown,tv
66f0e24b84f341894d77182c,2024-10-12 09:53:34.549710,2024-10-12 09:53:34.549710,brad pitt,person
66f0e24b84f341894d77182c,2024-10-12 22:12:33.841962,2024-10-12 22:12:33.841962,leonardo dicaprio,person
66f0e24b84f341894d77182c,2024-10-12 16:33:31.808613,2024-10-12 16:33:31.808613,the social network,movie
66f0e24b84f341894d77182c,2024-10-12 06:59:55.563409,2024-10-12 06:59:55.563409,robert downey jr.,person
66f0e24b84f341894d77182c,2024-10-12 04:59:30.488596,2024-10-12 04:59:30.488596,schindler's list,movie
66f0e24b84f341894d77182c,2024-10-12 22:25:04.022479,2024-10-12 22:25:04.022479,robert pattinson,person
66f0e24b84f341894d77182c,2024-10-12 02:51:33.526937,2024-10-12 02:51:33.526937,titanic,movie
66f0e24b84f341894d77182c,2024-10-12 17:05:56.092783,2024-10-12 17:05:56.092783,tom cruise,person
