userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e24b84f341894d77182a,2024-10-26 23:55:33.605292,2024-10-26 23:55:33.605292,pulp fiction,movie
66f0e24b84f341894d77182a,2024-10-26 11:15:59.611320,2024-10-26 11:15:59.611320,sherlock,tv
66f0e24b84f341894d77182a,2024-10-26 00:04:28.186690,2024-10-26 00:04:28.186690,shawshank redemption,movie
66f0e24b84f341894d77182a,2024-10-26 09:17:29.896639,2024-10-26 09:17:29.896639,fargo,tv
66f0e24b84f341894d77182a,2024-10-26 01:51:32.889374,2024-10-26 01:51:32.889374,robert downey jr.,person
66f0e24b84f341894d77182a,2024-10-26 03:21:03.503570,2024-10-26 03:21:03.503570,the lion king,movie
66f0e24b84f341894d77182a,2024-10-26 16:30:52.354119,2024-10-26 16:30:52.354119,will smith,person
66f0e24b84f341894d77182a,2024-10-26 10:23:54.662489,2024-10-26 10:23:54.662489,ryan gosling,person
66f0e24b84f341894d77182a,2024-10-26 07:49:46.804793,2024-10-26 07:49:46.804793,black mirror,tv
66f0e24b84f341894d771827,2024-10-26 03:38:57.601398,2024-10-26 03:38:57.601398,johnny depp,person
66f0e24b84f341894d771827,2024-10-26 15:15:00.149943,2024-10-26 15:15:00.149943,keanu reeves,person
66f0e24b84f341894d771827,2024-10-26 01:47:43.927320,2024-10-26 01:47:43.927320,star wars,movie
66f0e24b84f341894d771827,2024-10-26 01:10:15.312240,2024-10-26 01:10:15.312240,house of cards,tv
66f0e24b84f341894d771827,2024-10-26 20:09:35.292438,2024-10-26 20:09:35.292438,westworld,tv
66f0e24b84f341894d771827,2024-10-26 23:56:04.986527,2024-10-26 23:56:04.986527,pulp fiction,movie
66f0e24b84f341894d771827,2024-10-26 06:02:12.862986,2024-10-26 06:02:12.862986,jurassic park,movie
66f0e24b84f341894d771827,2024-10-26 10:09:27.602812,2024-10-26 10:09:27.602812,the big bang theory,tv
66f0e24b84f341894d771827,2024-10-26 04:33:43.835039,2024-10-26 04:33:43.835039,the crown,tv
