userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e3221a83bf58568fd1fa,2024-10-05 01:30:52.388029,2024-10-05 01:30:52.388029,ryan gosling,person
66f0e3221a83bf58568fd1fa,2024-10-05 08:41:23.803815,2024-10-05 08:41:23.803815,fight club,movie
66f0e3221a83bf58568fd1fa,2024-10-05 16:13:13.812609,2024-10-05 16:13:13.812609,shawshank redemption,movie
66f0e3221a83bf58568fd1fa,2024-10-05 06:29:25.018708,2024-10-05 06:29:25.018708,christian bale,person
66f0e3221a83bf58568fd1fa,2024-10-05 23:17:27.930067,2024-10-05 23:17:27.930067,lord of the rings,movie
66f0e3221a83bf58568fd1fa,2024-10-05 10:38:32.505074,2024-10-05 10:38:32.505074,chernobyl,tv
66f0e3221a83bf58568fd1fa,2024-10-05 16:33:00.057281,2024-10-05 16:33:00.057281,pirates of the caribbean,movie
66f0e3221a83bf58568fd1fa,2024-10-05 20:13:42.938073,2024-10-05 20:13:42.938073,will smith,person
66f0e3221a83bf58568fd1fa,2024-10-05 10:47:24.978001,2024-10-05 10:47:24.978001,the witcher,tv
66f0e3221a83bf58568fd1fa,2024-10-05 06:53:44.787018,2024-10-05 06:53:44.787018,the witcher,tv
66f0e2e2715a57051574b62b,2024-10-05 14:33:25.255975,2024-10-05 14:33:25.255975,christian bale,person
66f0e2e2715a57051574b62b,2024-10-05 23:32:44.286785,2024-10-05 23:32:44.286785,johnny depp,person
66f0e2e2715a57051574b62b,2024-10-05 17:03:08.474198,2024-10-05 17:03:08.474198,stranger things,tv
66f0e2e2715a57051574b62b,2024-10-05 23:43:21.999264,2024-10-05 23:43:21.999264,inception,movie
66f0e2e2715a57051574b62b,2024-10-05 16:25:14.181812,2024-10-05 16:25:14.181812,sherlock,tv
66f0e2e2715a57051574b62b,2024-10-05 03:38:51.636825,2024-10-05 03:38:51.636825,margot robbie,person
66f0e2e2715a57051574b62b,2024-10-05 16:18:04.843442,2024-10-05 16:18:04.843442,forrest gump,movie
66f0e3062ef39d0b29751ade,2024-10-05 05:57:57.090152,2024-10-05 05:57:57.090152,kate winslet,person
66f0e3062ef39d0b29751ade,2024-10-05 15:27:28.395657,2024-10-05 15:27:28.395657,the office,tv
66f0e3062ef39d0b29751ade,2024-10-05 23:39:41.701361,2024-10-05 23:39:41.701361,chris hemsworth,person
66f0e3062ef39d0b29751ade,2024-10-05 21:59:39.889345,2024-10-05 21:59:39.889345,the social network,movie
66f0e3062ef39d0b29751ade,2024-10-05 06:04:50.552543,2024-10-05 06:04:50.552543,kate winslet,person
66f0e3062ef39d0b29751ade,2024-10-05 11:43:00.929273,2024-10-05 11:43:00.929273,sherlock,tv
66f0e3062ef39d0b29751ade,2024-10-05 08:09:04.894684,2024-10-05 08:09:04.894684,guardians of the galaxy,movie
66f0e3062ef39d0b29751ade,2024-10-05 21:38:15.653499,2024-10-05 21:38:15.653499,pulp fiction,movie
66f0e2e2715a57051574b62f,2024-10-05 20:45:36.078791,2024-10-05 20:45:36.078791,johnny depp,person
66f0e2e2715a57051574b62f,2024-10-05 23:17:47.452585,2024-10-05 23:17:47.452585,leonardo dicaprio,person
