userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e238f57669b3bb036db2,2024-10-18 02:02:35.768185,2024-10-18 02:02:35.768185,tom cruise,person
66f0e238f57669b3bb036db2,2024-10-18 11:24:01.492607,2024-10-18 11:24:01.492607,emma stone,person
66f0e238f57669b3bb036db2,2024-10-18 01:48:55.674379,2024-10-18 01:48:55.674379,the matrix,movie
66f0e238f57669b3bb036db2,2024-10-18 02:26:48.562844,2024-10-18 02:26:48.562844,chernobyl,tv
66f0e238f57669b3bb036db2,2024-10-18 04:27:40.588547,2024-10-18 04:27:40.588547,the office,tv
66f0e238f57669b3bb036db2,2024-10-18 23:58:26.053003,2024-10-18 23:58:26.053003,hugh jackman,person
66f0e238f57669b3bb036db2,2024-10-18 05:50:59.928729,2024-10-18 05:50:59.928729,margot robbie,person
66f0e238f57669b3bb036db2,2024-10-18 22:37:30.844796,2024-10-18 22:37:30.844796,dwayne johnson,person
66f0e238f57669b3bb036db2,2024-10-18 05:11:55.467442,2024-10-18 05:11:55.467442,game of thrones,tv
66ea83e5234900idsfggsdgg,2024-10-18 15:43:34.839057,2024-10-18 15:43:34.839057,true detective,tv
66ea83e5234900idsfggsdgg,2024-10-18 23:10:37.154009,2024-10-18 23:10:37.154009,angelina jolie,person
66ea83e5234900idsfggsdgg,2024-10-18 00:51:36.244720,2024-10-18 00:51:36.244720,better call saul,tv
66ea83e5234900idsfggsdgg,2024-10-18 15:49:03.060131,2024-10-18 15:49:03.060131,the mandalorian,tv
66ea83e5234900idsfggsdgg,2024-10-18 06:28:12.365448,2024-10-18 06:28:12.365448,chris hemsworth,person
66ea83e5234900idsfggsdgg,2024-10-18 17:46:30.525157,2024-10-18 17:46:30.525157,margot robbie,person
66ea83e5234900idsfggsdgg,2024-10-18 17:51:06.125954,2024-10-18 17:51:06.125954,chris hemsworth,person
66ea83e5234900idsfggsdgg,2024-10-18 15:10:53.257021,2024-10-18 15:10:53.257021,natalie portman,person
66f0e313d328f08f55b77c67,2024-10-18 02:31:24.750428,2024-10-18 02:31:24.750428,jennifer aniston,person
66f0e313d328f08f55b77c67,2024-10-18 13:57:10.111155,2024-10-18 13:57:10.111155,the lion king,movie
66f0e313d328f08f55b77c67,2024-10-18 09:04:22.969007,2024-10-18 09:04:22.969007,forrest gump,movie
66f0e313d328f08f55b77c67,2024-10-18 14:47:30.248804,2024-10-18 14:47:30.248804,toy story,movie
66f0e313d328f08f55b77c67,2024-10-18 16:20:20.695618,2024-10-18 16:20:20.695618,westworld,tv
66f0e313d328f08f55b77c67,2024-10-18 06:01:07.774304,2024-10-18 06:01:07.774304,leonardo dicaprio,person
66f0e313d328f08f55b77c67,2024-10-18 02:32:49.827739,2024-10-18 02:32:49.827739,interstellar,movie
66f0e313d328f08f55b77c67,2024-10-18 16:51:41.601274,2024-10-18 16:51:41.601274,mad max,movie
66f0e313d328f08f55b77c67,2024-10-18 11:51:41.719860,2024-10-18 11:51:41.719860,sherlock,tv
66f0e313d328f08f55b77c67,2024-10-18 03:37:01.896669,2024-10-18 03:37:01.896669,the walking dead,tv
66f0e24b84f341894d77182b,2024-10-18 01:06:39.335694,2024-10-18 01:06:39.335694,fargo,tv
66f0e24b84f341894d77182b,2024-10-18 11:27:56.619960,2024-10-18 11:27:56.619960,the crown,tv
66f0e24b84f341894d77182b,2024-10-18 17:37:20.499980,2024-10-18 17:37:20.499980,goodfellas,movie
66f0e24b84f341894d77182b,2024-10-18 15:10:17.073211,2024-10-18 15:10:17.073211,robert pattinson,person
66f0e24b84f341894d77182b,2024-10-18 01:57:06.815614,2024-10-18 01:57:06.815614,chris evans,person
66f0e24b84f341894d77182b,2024-10-18 20:24:23.836158,2024-10-18 20:24:23.836158,the godfather,movie
66f0e24b84f341894d77182b,2024-10-18 09:30:47.052127,2024-10-18 09:30:47.052127,meryl streep,person
66f0e24b84f341894d77182b,2024-10-18 07:21:48.520432,2024-10-18 07:21:48.520432,angelina jolie,person
66f0e24b84f341894d77182b,2024-10-18 00:52:34.758467,2024-10-18 00:52:34.758467,spider-man,movie
66f0e24b84f341894d77182b,2024-10-18 07:34:51.170436,2024-10-18 07:34:51.170436,better call saul,tv
66f0e2e2715a57051574b62a,2024-10-18 21:04:33.408360,2024-10-18 21:04:33.408360,forrest gump,movie
66f0e2e2715a57051574b62a,2024-10-18 15:55:16.475050,2024-10-18 15:55:16.475050,inception,movie
66f0e2e2715a57051574b62a,2024-10-18 07:56:15.890280,2024-10-18 07:56:15.890280,rick and morty,tv
66f0e2e2715a57051574b62a,2024-10-18 07:52:03.777483,2024-10-18 07:52:03.777483,hugh jackman,person
66f0e2e2715a57051574b62a,2024-10-18 11:50:22.489101,2024-10-18 11:50:22.489101,star wars,movie
66f0e2e2715a57051574b62a,2024-10-18 05:37:45.645936,2024-10-18 05:37:45.645936,sherlock,tv
