userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e2d1a181d7946f1d5f3c,2024-10-14 14:32:40.214420,2024-10-14 14:32:40.214420,samuel l. jackson,person
66f0e2d1a181d7946f1d5f3c,2024-10-14 22:56:16.320342,2024-10-14 22:56:16.320342,narcos,tv
66f0e2d1a181d7946f1d5f3c,2024-10-14 01:05:57.277225,2024-10-14 01:05:57.277225,the boys,tv
66f0e2d1a181d7946f1d5f3c,2024-10-14 20:37:50.808549,2024-10-14 20:37:50.808549,the walking dead,tv
66f0e2d1a181d7946f1d5f3c,2024-10-14 03:06:08.770624,2024-10-14 03:06:08.770624,rick and morty,tv
66f0e2d1a181d7946f1d5f3c,2024-10-14 14:30:47.331962,2024-10-14 14:30:47.331962,chris evans,person
66f0e2d1a181d7946f1d5f3c,2024-10-14 06:21:07.253372,2024-10-14 06:21:07.253372,chris hemsworth,person
66f0e2d1a181d7946f1d5f3c,2024-10-14 13:09:52.477540,2024-10-14 13:09:52.477540,true detective,tv
66f0e2d1a181d7946f1d5f3c,2024-10-14 16:31:49.009888,2024-10-14 16:31:49.009888,pirates of the caribbean,movie
66f0e313d328f08f55b77c67,2024-10-14 23:49:58.011522,2024-10-14 23:49:58.011522,anne hathaway,person
66f0e313d328f08f55b77c67,2024-10-14 00:04:48.405816,2024-10-14 00:04:48.405816,emma stone,person
66f0e313d328f08f55b77c67,2024-10-14 10:00:44.463238,2024-10-14 10:00:44.463238,schindler's list,movie
66f0e313d328f08f55b77c67,2024-10-14 16:59:21.917247,2024-10-14 16:59:21.917247,jurassic park,movie
66f0e313d328f08f55b77c67,2024-10-14 07:52:58.586308,2024-10-14 07:52:58.586308,schindler's list,movie
66f0e313d328f08f55b77c67,2024-10-14 18:36:30.595374,2024-10-14 18:36:30.595374,the mandalorian,tv
