userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e25ababc0efaf22091e1,2024-10-08 07:01:58.872131,2024-10-08 07:01:58.872131,forrest gump,movie
66f0e25ababc0efaf22091e1,2024-10-08 12:51:02.079456,2024-10-08 12:51:02.079456,forrest gump,movie
66f0e25ababc0efaf22091e1,2024-10-08 21:21:39.167895,2024-10-08 21:21:39.167895,rick and morty,tv
66f0e25ababc0efaf22091e1,2024-10-08 18:21:06.300999,2024-10-08 18:21:06.300999,the office,tv
66f0e25ababc0efaf22091e1,2024-10-08 13:01:43.945472,2024-10-08 13:01:43.945472,robert pattinson,person
66f0e0dbed136a0ac7c40e22,2024-10-08 05:41:01.462587,2024-10-08 05:41:01.462587,toy story,movie
66f0e0dbed136a0ac7c40e22,2024-10-08 09:37:50.122612,2024-10-08 09:37:50.122612,anne hathaway,person
66f0e0dbed136a0ac7c40e22,2024-10-08 20:30:14.714942,2024-10-08 20:30:14.714942,pulp fiction,movie
66f0e0dbed136a0ac7c40e22,2024-10-08 17:24:25.703528,2024-10-08 17:24:25.703528,mad max,movie
66f0e0dbed136a0ac7c40e22,2024-10-08 10:59:45.196543,2024-10-08 10:59:45.196543,black mirror,tv
