userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e0ee9e43ef20850eeab7,2024-10-22 19:24:00.477166,2024-10-22 19:24:00.477166,bojack horseman,tv
66f0e0ee9e43ef20850eeab7,2024-10-22 13:34:09.520162,2024-10-22 13:34:09.520162,friends,tv
66f0e0ee9e43ef20850eeab7,2024-10-22 01:40:23.934998,2024-10-22 01:40:23.934998,pirates of the caribbean,movie
66f0e0ee9e43ef20850eeab7,2024-10-22 20:15:09.130695,2024-10-22 20:15:09.130695,spider-man,movie
66f0e0ee9e43ef20850eeab7,2024-10-22 08:07:49.388406,2024-10-22 08:07:49.388406,fargo,tv
66f0e0ee9e43ef20850eeab7,2024-10-22 23:44:14.572099,2024-10-22 23:44:14.572099,natalie portman,person
66f0e0ee9e43ef20850eeab7,2024-10-22 03:27:30.857140,2024-10-22 03:27:30.857140,the crown,tv
66f0e0ee9e43ef20850eeab7,2024-10-22 17:39:30.016760,2024-10-22 17:39:30.016760,emma stone,person
66f0e0ee9e43ef20850eeab7,2024-10-22 01:48:31.677564,2024-10-22 01:48:31.677564,brad pitt,person
66f0e3062ef39d0b29751ae1,2024-10-22 16:19:27.399866,2024-10-22 16:19:27.399866,schindler's list,movie
66f0e3062ef39d0b29751ae1,2024-10-22 19:43:47.702169,2024-10-22 19:43:47.702169,hugh jackman,person
66f0e3062ef39d0b29751ae1,2024-10-22 01:52:51.948952,2024-10-22 01:52:51.948952,goodfellas,movie
66f0e3062ef39d0b29751ae1,2024-10-22 04:05:59.161013,2024-10-22 04:05:59.161013,the godfather,movie
66f0e3062ef39d0b29751ae1,2024-10-22 21:59:19.182169,2024-10-22 21:59:19.182169,chernobyl,tv
66f0e3062ef39d0b29751ae1,2024-10-22 07:38:12.349199,2024-10-22 07:38:12.349199,ryan gosling,person
66f0e3062ef39d0b29751ae1,2024-10-22 11:24:50.992200,2024-10-22 11:24:50.992200,house of cards,tv
66f0e3062ef39d0b29751ae1,2024-10-22 01:09:16.739051,2024-10-22 01:09:16.739051,saving private ryan,movie
66f0e3062ef39d0b29751ae1,2024-10-22 21:24:11.798365,2024-10-22 21:24:11.798365,the godfather,movie
66f0e24b84f341894d771828,2024-10-22 07:55:02.548429,2024-10-22 07:55:02.548429,the matrix,movie
66f0e24b84f341894d771828,2024-10-22 05:01:02.858166,2024-10-22 05:01:02.858166,inception,movie
66f0e24b84f341894d771828,2024-10-22 09:02:36.182759,2024-10-22 09:02:36.182759,the crown,tv
66f0e24b84f341894d771828,2024-10-22 22:36:09.376767,2024-10-22 22:36:09.376767,angelina jolie,person
66f0e24b84f341894d771828,2024-10-22 08:24:02.144804,2024-10-22 08:24:02.144804,emma stone,person
66f0e24b84f341894d771828,2024-10-22 11:19:25.393461,2024-10-22 11:19:25.393461,meryl streep,person
66f0e24b84f341894d771828,2024-10-22 23:50:34.798669,2024-10-22 23:50:34.798669,natalie portman,person
66f0e24b84f341894d771828,2024-10-22 04:46:51.555673,2024-10-22 04:46:51.555673,the sopranos,tv
66f0e24b84f341894d771828,2024-10-22 09:12:52.360064,2024-10-22 09:12:52.360064,the walking dead,tv
66f0e24b84f341894d771828,2024-10-22 07:40:20.769058,2024-10-22 07:40:20.769058,jurassic park,movie
