userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e0dbed136a0ac7c40e22,2024-10-30 19:50:02.353455,2024-10-30 19:50:02.353455,christian bale,person
66f0e0dbed136a0ac7c40e22,2024-10-30 02:58:16.083637,2024-10-30 02:58:16.083637,margot robbie,person
66f0e0dbed136a0ac7c40e22,2024-10-30 19:12:43.609107,2024-10-30 19:12:43.609107,the sopranos,tv
66f0e0dbed136a0ac7c40e22,2024-10-30 01:10:24.754580,2024-10-30 01:10:24.754580,tom cruise,person
66f0e0dbed136a0ac7c40e22,2024-10-30 11:05:56.460228,2024-10-30 11:05:56.460228,hugh jackman,person
66f0e0dbed136a0ac7c40e22,2024-10-30 17:39:38.264933,2024-10-30 17:39:38.264933,the walking dead,tv
66f0e0dbed136a0ac7c40e22,2024-10-30 11:53:08.771200,2024-10-30 11:53:08.771200,goodfellas,movie
66f0e0dbed136a0ac7c40e22,2024-10-30 17:45:17.809774,2024-10-30 17:45:17.809774,forrest gump,movie
66f0e0dbed136a0ac7c40e22,2024-10-30 23:47:01.679047,2024-10-30 23:47:01.679047,the big bang theory,tv
66f0e0dbed136a0ac7c40e22,2024-10-30 23:07:04.222277,2024-10-30 23:07:04.222277,hugh jackman,person
66ea83e7b3b49e7152934100,2024-10-30 19:16:16.292775,2024-10-30 19:16:16.292775,better call saul,tv
66ea83e7b3b49e7152934100,2024-10-30 11:23:14.937031,2024-10-30 11:23:14.937031,spider-man,movie
66ea83e7b3b49e7152934100,2024-10-30 15:55:50.054076,2024-10-30 15:55:50.054076,samuel l. jackson,person
66ea83e7b3b49e7152934100,2024-10-30 04:28:01.275799,2024-10-30 04:28:01.275799,mindhunter,tv
66ea83e7b3b49e7152934100,2024-10-30 18:12:14.661608,2024-10-30 18:12:14.661608,stranger things,tv
66ea83e7b3b49e7152934100,2024-10-30 04:02:37.201648,2024-10-30 04:02:37.201648,the mandalorian,tv
66ea83e7b3b49e7152934100,2024-10-30 09:26:29.376739,2024-10-30 09:26:29.376739,margot robbie,person
66ea83e7b3b49e7152934100,2024-10-30 15:06:52.794048,2024-10-30 15:06:52.794048,the sopranos,tv
66ea83e7b3b49e7152934100,2024-10-30 00:56:01.536147,2024-10-30 00:56:01.536147,westworld,tv
66ea83e7b3b49e7152934100,2024-10-30 11:25:28.014985,2024-10-30 11:25:28.014985,emma stone,person
66f0e313d328f08f55b77c68,2024-10-30 23:36:08.663743,2024-10-30 23:36:08.663743,rick and morty,tv
66f0e313d328f08f55b77c68,2024-10-30 21:19:32.588535,2024-10-30 21:19:32.588535,the matrix,movie
66f0e313d328f08f55b77c68,2024-10-30 07:46:46.352863,2024-10-30 07:46:46.352863,peaky blinders,tv
66f0e313d328f08f55b77c68,2024-10-30 11:47:26.568454,2024-10-30 11:47:26.568454,rick and morty,tv
66f0e313d328f08f55b77c68,2024-10-30 12:17:45.789089,2024-10-30 12:17:45.789089,inception,movie
66f0e313d328f08f55b77c68,2024-10-30 06:19:37.629503,2024-10-30 06:19:37.629503,pirates of the caribbean,movie
