userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e2d1a181d7946f1d5f3a,2024-09-29 03:09:50.055497,2024-09-29 03:09:50.055497,peaky blinders,tv
66f0e2d1a181d7946f1d5f3a,2024-09-29 10:53:10.487022,2024-09-29 10:53:10.487022,lord of the rings,movie
66f0e2d1a181d7946f1d5f3a,2024-09-29 05:14:26.931668,2024-09-29 05:14:26.931668,black mirror,tv
66f0e2d1a181d7946f1d5f3a,2024-09-29 19:13:16.557875,2024-09-29 19:13:16.557875,the boys,tv
66f0e2d1a181d7946f1d5f3a,2024-09-29 06:05:56.402384,2024-09-29 06:05:56.402384,johnny depp,person
66f0e2d1a181d7946f1d5f3a,2024-09-29 18:33:58.413342,2024-09-29 18:33:58.413342,emma stone,person
66f0e2d1a181d7946f1d5f3a,2024-09-29 00:52:50.380331,2024-09-29 00:52:50.380331,the big bang theory,tv
66f0e2d1a181d7946f1d5f3a,2024-09-29 19:28:41.822928,2024-09-29 19:28:41.822928,saving private ryan,movie
66f0e2d1a181d7946f1d5f3a,2024-09-29 18:02:15.540017,2024-09-29 18:02:15.540017,the sopranos,tv
66f0e2d1a181d7946f1d5f3a,2024-09-29 14:12:38.091264,2024-09-29 14:12:38.091264,the dark knight,movie
66f0e2d1a181d7946f1d5f3b,2024-09-29 15:31:16.731126,2024-09-29 15:31:16.731126,rick and morty,tv
66f0e2d1a181d7946f1d5f3b,2024-09-29 08:29:50.808056,2024-09-29 08:29:50.808056,samuel l. jackson,person
66f0e2d1a181d7946f1d5f3b,2024-09-29 02:37:23.880861,2024-09-29 02:37:23.880861,toy story,movie
66f0e2d1a181d7946f1d5f3b,2024-09-29 15:14:52.265001,2024-09-29 15:14:52.265001,jennifer aniston,person
66f0e2d1a181d7946f1d5f3b,2024-09-29 10:06:29.795522,2024-09-29 10:06:29.795522,chris evans,person
66f0e2d1a181d7946f1d5f3b,2024-09-29 08:41:57.463933,2024-09-29 08:41:57.463933,tom cruise,person
66f0e2d1a181d7946f1d5f3b,2024-09-29 11:39:03.059680,2024-09-29 11:39:03.059680,the boys,tv
66f0e2d1a181d7946f1d5f3b,2024-09-29 05:08:10.946713,2024-09-29 05:08:10.946713,peaky blinders,tv
66f0e2d1a181d7946f1d5f3b,2024-09-29 01:12:37.325605,2024-09-29 01:12:37.325605,margot robbie,person
66f0e2d1a181d7946f1d5f3c,2024-09-29 11:07:48.613042,2024-09-29 11:07:48.613042,the sopranos,tv
66f0e2d1a181d7946f1d5f3c,2024-09-29 14:56:25.402128,2024-09-29 14:56:25.402128,westworld,tv
66f0e2d1a181d7946f1d5f3c,2024-09-29 21:45:29.853803,2024-09-29 21:45:29.853803,schindler's list,movie
66f0e2d1a181d7946f1d5f3c,2024-09-29 03:49:44.046766,2024-09-29 03:49:44.046766,anne hathaway,person
66f0e2d1a181d7946f1d5f3c,2024-09-29 03:21:21.889971,2024-09-29 03:21:21.889971,toy story,movie
66f0e2d1a181d7946f1d5f3c,2024-09-29 07:01:13.525457,2024-09-29 07:01:13.525457,the dark knight,movie
66f0e2d1a181d7946f1d5f3c,2024-09-29 12:54:04.676290,2024-09-29 12:54:04.676290,johnny depp,person
66f0e2d1a181d7946f1d5f3c,2024-09-29 22:18:45.854561,2024-09-29 22:18:45.854561,sherlock,tv
66f0e2d1a181d7946f1d5f3c,2024-09-29 11:46:31.290365,2024-09-29 11:46:31.290365,forrest gump,movie
66f0e2d1a181d7946f1d5f3c,2024-09-29 23:22:46.192090,2024-09-29 23:22:46.192090,the mandalorian,tv
66f0e2d1a181d7946f1d5f3d,2024-09-29 10:23:56.329215,2024-09-29 10:23:56.329215,toy story,movie
66f0e2d1a181d7946f1d5f3d,2024-09-29 00:44:27.933309,2024-09-29 00:44:27.933309,robert pattinson,person
66f0e2d1a181d7946f1d5f3d,2024-09-29 11:56:16.549468,2024-09-29 11:56:16.549468,sherlock,tv
66f0e2d1a181d7946f1d5f3d,2024-09-29 07:13:38.684060,2024-09-29 07:13:38.684060,tom cruise,person
66f0e2d1a181d7946f1d5f3d,2024-09-29 23:28:24.616239,2024-09-29 23:28:24.616239,robert downey jr.,person
66f0e2d1a181d7946f1d5f3d,2024-09-29 06:43:20.908432,2024-09-29 06:43:20.908432,samuel l. jackson,person
66f0e2d1a181d7946f1d5f3d,2024-09-29 23:46:39.122080,2024-09-29 23:46:39.122080,fargo,tv
66f0e2d1a181d7946f1d5f3e,2024-09-29 04:24:46.769342,2024-09-29 04:24:46.769342,the boys,tv
66f0e2d1a181d7946f1d5f3e,2024-09-29 15:05:02.249747,2024-09-29 15:05:02.249747,robert pattinson,person
66f0e2d1a181d7946f1d5f3e,2024-09-29 11:50:06.032063,2024-09-29 11:50:06.032063,better call saul,tv
66f0e2d1a181d7946f1d5f3e,2024-09-29 04:31:12.682436,2024-09-29 04:31:12.682436,emma stone,person
66f0e2d1a181d7946f1d5f3e,2024-09-29 01:55:42.436646,2024-09-29 01:55:42.436646,black mirror,tv
