userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e313d328f08f55b77c64,2024-09-16 07:29:38.454053,2024-09-16 07:29:38.454053,scarlett johansson,person
66f0e313d328f08f55b77c64,2024-09-16 15:16:41.450992,2024-09-16 15:16:41.450992,interstellar,movie
66f0e313d328f08f55b77c64,2024-09-16 05:41:38.628127,2024-09-16 05:41:38.628127,margot robbie,person
66f0e313d328f08f55b77c64,2024-09-16 02:06:31.419580,2024-09-16 02:06:31.419580,natalie portman,person
66f0e313d328f08f55b77c64,2024-09-16 03:19:53.981515,2024-09-16 03:19:53.981515,the walking dead,tv
66f0e313d328f08f55b77c65,2024-09-16 16:35:21.698465,2024-09-16 16:35:21.698465,robert pattinson,person
66f0e313d328f08f55b77c65,2024-09-16 23:13:41.142053,2024-09-16 23:13:41.142053,sherlock,tv
66f0e313d328f08f55b77c65,2024-09-16 11:47:36.177342,2024-09-16 11:47:36.177342,goodfellas,movie
66f0e313d328f08f55b77c65,2024-09-16 09:38:39.277156,2024-09-16 09:38:39.277156,scarlett johansson,person
66f0e313d328f08f55b77c65,2024-09-16 11:12:24.107434,2024-09-16 11:12:24.107434,bojack horseman,tv
66f0e313d328f08f55b77c65,2024-09-16 00:22:06.908372,2024-09-16 00:22:06.908372,peaky blinders,tv
66f0e313d328f08f55b77c65,2024-09-16 05:41:13.215811,2024-09-16 05:41:13.215811,the mandalorian,tv
66f0e313d328f08f55b77c65,2024-09-16 10:16:24.068420,2024-09-16 10:16:24.068420,goodfellas,movie
66f0e313d328f08f55b77c66,2024-09-16 12:56:34.378640,2024-09-16 12:56:34.378640,spider-man,movie
66f0e313d328f08f55b77c66,2024-09-16 11:42:27.003157,2024-09-16 11:42:27.003157,ryan gosling,person
66f0e313d328f08f55b77c66,2024-09-16 01:03:40.269321,2024-09-16 01:03:40.269321,guardians of the galaxy,movie
66f0e313d328f08f55b77c66,2024-09-16 04:49:45.002994,2024-09-16 04:49:45.002994,christian bale,person
66f0e313d328f08f55b77c66,2024-09-16 18:14:53.086258,2024-09-16 18:14:53.086258,mad max,movie
66f0e313d328f08f55b77c66,2024-09-16 20:10:42.624392,2024-09-16 20:10:42.624392,the godfather,movie
66f0e313d328f08f55b77c66,2024-09-16 01:10:21.511270,2024-09-16 01:10:21.511270,chris hemsworth,person
66f0e313d328f08f55b77c66,2024-09-16 06:21:15.000833,2024-09-16 06:21:15.000833,forrest gump,movie
66f0e313d328f08f55b77c67,2024-09-16 20:31:48.558191,2024-09-16 20:31:48.558191,better call saul,tv
66f0e313d328f08f55b77c67,2024-09-16 22:16:04.150025,2024-09-16 22:16:04.150025,christian bale,person
66f0e313d328f08f55b77c67,2024-09-16 07:50:25.685832,2024-09-16 07:50:25.685832,breaking bad,tv
66f0e313d328f08f55b77c67,2024-09-16 21:08:23.322806,2024-09-16 21:08:23.322806,ryan gosling,person
66f0e313d328f08f55b77c67,2024-09-16 23:56:06.969160,2024-09-16 23:56:06.969160,avengers: endgame,movie
66f0e313d328f08f55b77c67,2024-09-16 02:50:04.389186,2024-09-16 02:50:04.389186,the boys,tv
