userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e238f57669b3bb036db8,2024-09-10 07:44:44.175127,2024-09-10 07:44:44.175127,friends,tv
66f0e238f57669b3bb036db8,2024-09-10 12:33:36.017984,2024-09-10 12:33:36.017984,robert downey jr.,person
66f0e238f57669b3bb036db8,2024-09-10 02:05:59.762516,2024-09-10 02:05:59.762516,chris hemsworth,person
66f0e238f57669b3bb036db8,2024-09-10 04:12:47.078662,2024-09-10 04:12:47.078662,bojack horseman,tv
66f0e238f57669b3bb036db8,2024-09-10 08:28:10.640569,2024-09-10 08:28:10.640569,the witcher,tv
66f0e238f57669b3bb036db8,2024-09-10 17:14:41.809936,2024-09-10 17:14:41.809936,bojack horseman,tv
66f0e238f57669b3bb036db8,2024-09-10 14:38:04.361558,2024-09-10 14:38:04.361558,angelina jolie,person
66f0e238f57669b3bb036db8,2024-09-10 00:21:01.732123,2024-09-10 00:21:01.732123,inception,movie
66f0e238f57669b3bb036db8,2024-09-10 12:22:23.219140,2024-09-10 12:22:23.219140,mindhunter,tv
66f0e238f57669b3bb036db8,2024-09-10 01:00:10.837354,2024-09-10 01:00:10.837354,keanu reeves,person
66f0e1699577e70e8146c7d3,2024-09-10 16:48:02.614404,2024-09-10 16:48:02.614404,the social network,movie
66f0e1699577e70e8146c7d3,2024-09-10 10:37:48.824776,2024-09-10 10:37:48.824776,stranger things,tv
66f0e1699577e70e8146c7d3,2024-09-10 11:39:59.765790,2024-09-10 11:39:59.765790,pirates of the caribbean,movie
66f0e1699577e70e8146c7d3,2024-09-10 13:45:09.231279,2024-09-10 13:45:09.231279,christian bale,person
66f0e1699577e70e8146c7d3,2024-09-10 06:34:44.702139,2024-09-10 06:34:44.702139,narcos,tv
66f0e1699577e70e8146c7d3,2024-09-10 15:47:41.950261,2024-09-10 15:47:41.950261,pulp fiction,movie
66f0e1699577e70e8146c7d3,2024-09-10 11:30:29.708905,2024-09-10 11:30:29.708905,leonardo dicaprio,person
66f0e1699577e70e8146c7d3,2024-09-10 20:35:39.908413,2024-09-10 20:35:39.908413,peaky blinders,tv
66f0e3062ef39d0b29751ae4,2024-09-10 12:38:30.342304,2024-09-10 12:38:30.342304,avengers: endgame,movie
66f0e3062ef39d0b29751ae4,2024-09-10 20:25:17.849205,2024-09-10 20:25:17.849205,kate winslet,person
66f0e3062ef39d0b29751ae4,2024-09-10 07:05:01.122792,2024-09-10 07:05:01.122792,the mandalorian,tv
66f0e3062ef39d0b29751ae4,2024-09-10 00:13:17.644956,2024-09-10 00:13:17.644956,emma stone,person
66f0e3062ef39d0b29751ae4,2024-09-10 23:27:26.327571,2024-09-10 23:27:26.327571,forrest gump,movie
66f0e3062ef39d0b29751ae4,2024-09-10 01:05:30.456670,2024-09-10 01:05:30.456670,westworld,tv
66f0e3062ef39d0b29751ae4,2024-09-10 10:45:22.458943,2024-09-10 10:45:22.458943,the big bang theory,tv
66f0e3062ef39d0b29751ae4,2024-09-10 09:32:29.014587,2024-09-10 09:32:29.014587,avengers: endgame,movie
66f0e3062ef39d0b29751ae4,2024-09-10 00:10:55.360074,2024-09-10 00:10:55.360074,the crown,tv
66f0e238f57669b3bb036db3,2024-09-10 20:35:16.902830,2024-09-10 20:35:16.902830,westworld,tv
66f0e238f57669b3bb036db3,2024-09-10 07:33:18.314778,2024-09-10 07:33:18.314778,schindler's list,movie
66f0e238f57669b3bb036db3,2024-09-10 15:33:22.724696,2024-09-10 15:33:22.724696,the social network,movie
66f0e238f57669b3bb036db3,2024-09-10 01:40:06.161712,2024-09-10 01:40:06.161712,margot robbie,person
66f0e238f57669b3bb036db3,2024-09-10 02:37:22.888586,2024-09-10 02:37:22.888586,scarlett johansson,person
66f0e238f57669b3bb036db3,2024-09-10 16:59:07.506375,2024-09-10 16:59:07.506375,star wars,movie
66f0e238f57669b3bb036db3,2024-09-10 19:15:30.079322,2024-09-10 19:15:30.079322,mindhunter,tv
66f0e238f57669b3bb036db3,2024-09-10 11:59:41.699831,2024-09-10 11:59:41.699831,meryl streep,person
