userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e0ee9e43ef20850eeab9,2024-09-03 21:25:45.750302,2024-09-03 21:25:45.750302,scarlett johansson,person
66f0e0ee9e43ef20850eeab9,2024-09-03 17:45:26.395023,2024-09-03 17:45:26.395023,schindler's list,movie
66f0e0ee9e43ef20850eeab9,2024-09-03 17:07:50.112367,2024-09-03 17:07:50.112367,samuel l. jackson,person
66f0e0ee9e43ef20850eeab9,2024-09-03 02:35:26.896476,2024-09-03 02:35:26.896476,the crown,tv
66f0e0ee9e43ef20850eeab9,2024-09-03 18:08:29.667500,2024-09-03 18:08:29.667500,house of cards,tv
66f0e0ee9e43ef20850eeab9,2024-09-03 02:48:25.732217,2024-09-03 02:48:25.732217,will smith,person
66f0e0ee9e43ef20850eeab9,2024-09-03 06:20:59.482587,2024-09-03 06:20:59.482587,meryl streep,person
66f0e0ee9e43ef20850eeab9,2024-09-03 09:52:12.458593,2024-09-03 09:52:12.458593,hugh jackman,person
66f0e0ee9e43ef20850eeab9,2024-09-03 06:06:31.973129,2024-09-03 06:06:31.973129,ryan gosling,person
66f0e25ababc0efaf22091e0,2024-09-03 14:55:27.535866,2024-09-03 14:55:27.535866,rick and morty,tv
66f0e25ababc0efaf22091e0,2024-09-03 19:39:16.640692,2024-09-03 19:39:16.640692,avengers: endgame,movie
66f0e25ababc0efaf22091e0,2024-09-03 18:13:54.278514,2024-09-03 18:13:54.278514,the boys,tv
66f0e25ababc0efaf22091e0,2024-09-03 08:23:34.055057,2024-09-03 08:23:34.055057,meryl streep,person
66f0e25ababc0efaf22091e0,2024-09-03 02:28:32.887946,2024-09-03 02:28:32.887946,chris hemsworth,person
66ea83e5b3b49e43jgfdoij9,2024-09-03 07:05:45.509414,2024-09-03 07:05:45.509414,the matrix,movie
66ea83e5b3b49e43jgfdoij9,2024-09-03 18:33:21.863184,2024-09-03 18:33:21.863184,the godfather,movie
66ea83e5b3b49e43jgfdoij9,2024-09-03 21:39:51.966080,2024-09-03 21:39:51.966080,back to the future,movie
66ea83e5b3b49e43jgfdoij9,2024-09-03 00:30:47.777492,2024-09-03 00:30:47.777492,the social network,movie
66ea83e5b3b49e43jgfdoij9,2024-09-03 01:08:25.240492,2024-09-03 01:08:25.240492,back to the future,movie
66ea83e5b3b49e43jgfdoij9,2024-09-03 12:18:45.391523,2024-09-03 12:18:45.391523,bojack horseman,tv
66ea83e5949450394it90439,2024-09-03 23:24:56.984423,2024-09-03 23:24:56.984423,guardians of the galaxy,movie
66ea83e5949450394it90439,2024-09-03 12:00:40.994649,2024-09-03 12:00:40.994649,forrest gump,movie
66ea83e5949450394it90439,2024-09-03 20:05:09.462001,2024-09-03 20:05:09.462001,the sopranos,tv
66ea83e5949450394it90439,2024-09-03 19:18:02.704087,2024-09-03 19:18:02.704087,better call saul,tv
66ea83e5949450394it90439,2024-09-03 23:35:04.495408,2024-09-03 23:35:04.495408,leonardo dicaprio,person
66f0e313d328f08f55b77c6b,2024-09-03 16:57:50.390252,2024-09-03 16:57:50.390252,toy story,movie
66f0e313d328f08f55b77c6b,2024-09-03 09:37:47.547646,2024-09-03 09:37:47.547646,will smith,person
66f0e313d328f08f55b77c6b,2024-09-03 19:59:13.330665,2024-09-03 19:59:13.330665,the office,tv
66f0e313d328f08f55b77c6b,2024-09-03 22:24:46.537709,2024-09-03 22:24:46.537709,will smith,person
66f0e313d328f08f55b77c6b,2024-09-03 20:56:46.847128,2024-09-03 20:56:46.847128,the sopranos,tv
66f0e313d328f08f55b77c6b,2024-09-03 10:18:25.651008,2024-09-03 10:18:25.651008,schindler's list,movie
66f0e24b84f341894d771827,2024-09-03 07:52:39.097232,2024-09-03 07:52:39.097232,true detective,tv
66f0e24b84f341894d771827,2024-09-03 05:41:16.798933,2024-09-03 05:41:16.798933,meryl streep,person
66f0e24b84f341894d771827,2024-09-03 15:33:27.088182,2024-09-03 15:33:27.088182,sherlock,tv
66f0e24b84f341894d771827,2024-09-03 01:14:22.668273,2024-09-03 01:14:22.668273,samuel l. jackson,person
66f0e24b84f341894d771827,2024-09-03 11:28:19.762933,2024-09-03 11:28:19.762933,samuel l. jackson,person
66f0e2a0f9032f7187b16ec4,2024-09-03 01:59:00.970009,2024-09-03 01:59:00.970009,angelina jolie,person
66f0e2a0f9032f7187b16ec4,2024-09-03 05:39:09.707721,2024-09-03 05:39:09.707721,forrest gump,movie
66f0e2a0f9032f7187b16ec4,2024-09-03 22:54:23.830814,2024-09-03 22:54:23.830814,the walking dead,tv
66f0e2a0f9032f7187b16ec4,2024-09-03 10:19:59.531796,2024-09-03 10:19:59.531796,meryl streep,person
66f0e2a0f9032f7187b16ec4,2024-09-03 02:18:09.497636,2024-09-03 02:18:09.497636,the walking dead,tv
66f0e2a0f9032f7187b16ec4,2024-09-03 02:30:08.293342,2024-09-03 02:30:08.293342,black mirror,tv
66f0e2a0f9032f7187b16ec4,2024-09-03 15:13:47.170365,2024-09-03 15:13:47.170365,star wars,movie
66f0e2a0f9032f7187b16ec4,2024-09-03 23:24:07.859484,2024-09-03 23:24:07.859484,chris evans,person
66f0e2a0f9032f7187b16ec4,2024-09-03 10:15:54.233937,2024-09-03 10:15:54.233937,peaky blinders,tv
66f0e238f57669b3bb036db1,2024-09-03 23:54:13.008551,2024-09-03 23:54:13.008551,star wars,movie
66f0e238f57669b3bb036db1,2024-09-03 01:17:36.517285,2024-09-03 01:17:36.517285,scarlett johansson,person
66f0e238f57669b3bb036db1,2024-09-03 21:12:33.864150,2024-09-03 21:12:33.864150,peaky blinders,tv
66f0e238f57669b3bb036db1,2024-09-03 16:22:27.336400,2024-09-03 16:22:27.336400,fight club,movie
66f0e238f57669b3bb036db1,2024-09-03 04:07:39.256511,2024-09-03 04:07:39.256511,christian bale,person
66f0e238f57669b3bb036db1,2024-09-03 11:49:46.020966,2024-09-03 11:49:46.020966,hugh jackman,person
66f0e238f57669b3bb036db1,2024-09-03 19:30:23.289086,2024-09-03 19:30:23.289086,interstellar,movie
66f0e24b84f341894d771827,2024-09-03 18:57:11.099738,2024-09-03 18:57:11.099738,natalie portman,person
66f0e24b84f341894d771827,2024-09-03 23:36:37.679713,2024-09-03 23:36:37.679713,forrest gump,movie
66f0e24b84f341894d771827,2024-09-03 18:48:03.962861,2024-09-03 18:48:03.962861,toy story,movie
66f0e24b84f341894d771827,2024-09-03 07:59:19.601371,2024-09-03 07:59:19.601371,bojack horseman,tv
66f0e24b84f341894d771827,2024-09-03 21:32:23.412937,2024-09-03 21:32:23.412937,the walking dead,tv
66f0e24b84f341894d771827,2024-09-03 03:33:49.494822,2024-09-03 03:33:49.494822,the dark knight,movie
66f0e24b84f341894d771827,2024-09-03 14:09:38.729478,2024-09-03 14:09:38.729478,chernobyl,tv
66f0e24b84f341894d771827,2024-09-03 17:30:34.923026,2024-09-03 17:30:34.923026,toy story,movie
66f0e3062ef39d0b29751ae2,2024-09-03 11:54:39.242208,2024-09-03 11:54:39.242208,margot robbie,person
66f0e3062ef39d0b29751ae2,2024-09-03 03:39:23.124794,2024-09-03 03:39:23.124794,the boys,tv
66f0e3062ef39d0b29751ae2,2024-09-03 17:32:26.109919,2024-09-03 17:32:26.109919,black mirror,tv
66f0e3062ef39d0b29751ae2,2024-09-03 01:02:03.462589,2024-09-03 01:02:03.462589,the big bang theory,tv
66f0e3062ef39d0b29751ae2,2024-09-03 03:49:17.015127,2024-09-03 03:49:17.015127,house of cards,tv
66f0e3062ef39d0b29751ae2,2024-09-03 18:23:00.765159,2024-09-03 18:23:00.765159,chris evans,person
66f0e3062ef39d0b29751ae2,2024-09-03 18:06:25.057338,2024-09-03 18:06:25.057338,the boys,tv
66f0e3062ef39d0b29751ae2,2024-09-03 01:59:23.051176,2024-09-03 01:59:23.051176,back to the future,movie
