userid,createdat,cassandra_timestamp,keyword,searchtype
66ed74cc93aab795b16f9b0e,2024-09-20 20:12:45.202000,2024-09-20 13:12:55.131,will smith,person
66ed74cc93aab795b16f9b0e,2024-09-20 20:12:45.157000,2024-09-20 13:12:53.120,jennifer aniston,person
66ed74cc93aab795b16f9b0e,2024-09-20 20:12:45.112000,2024-09-20 13:12:51.111,chris evans,person
66ed74cc93aab795b16f9b0e,2024-09-20 20:12:45.063000,2024-09-20 13:12:49.104,toy story,movie
66ed74cc93aab795b16f9b0e,2024-09-20 20:12:45.015000,2024-09-20 13:12:47.097,sherlock,tv
66ed74cc93aab795b16f9b0e,2024-09-20 20:12:44.949000,2024-09-20 13:12:45.040,true detective,tv
66ed748493aab795b16f9afc,2024-09-20 20:11:44.526000,2024-09-20 13:12:00.623,natalie portman,person
66ed748493aab795b16f9afc,2024-09-20 20:11:44.471000,2024-09-20 13:11:58.618,margot robbie,person
66ed748493aab795b16f9afc,2024-09-20 20:11:44.401000,2024-09-20 13:11:56.610,mindhunter,tv
66ed748493aab795b16f9afc,2024-09-20 20:11:44.355000,2024-09-20 13:11:54.610,narcos,tv
66ed748493aab795b16f9afc,2024-09-20 20:11:44.306000,2024-09-20 13:11:52.593,chernobyl,tv
66ed748493aab795b16f9afc,2024-09-20 20:11:44.252000,2024-09-20 13:11:50.580,schindler's list,movie
66ed748493aab795b16f9afc,2024-09-20 20:11:44.203000,2024-09-20 13:11:48.571,mad max,movie
66ed748493aab795b16f9afc,2024-09-20 20:11:44.162000,2024-09-20 13:11:46.566,saving private ryan,movie
66ed748493aab795b16f9afc,2024-09-20 20:11:32.853000,2024-09-20 13:11:44.575,mindhunter,tv
66ed749093aab795b16f9b06,2024-09-20 20:11:44.900000,2024-09-20 13:12:14.678,the witcher,tv
66ed749093aab795b16f9b06,2024-09-20 20:11:44.838000,2024-09-20 13:12:12.669,chernobyl,tv
66ed749093aab795b16f9b06,2024-09-20 20:11:44.786000,2024-09-20 13:12:10.662,brad pitt,person
66ed749093aab795b16f9b06,2024-09-20 20:11:44.729000,2024-09-20 13:12:08.657,the walking dead,tv
66ed749093aab795b16f9b06,2024-09-20 20:11:44.683000,2024-09-20 13:12:06.647,mad max,movie
66ed749093aab795b16f9b06,2024-09-20 20:11:44.638000,2024-09-20 13:12:04.639,the walking dead,tv
66ed749093aab795b16f9b06,2024-09-20 20:11:44.592000,2024-09-20 13:12:02.631,the office,tv
