userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e2e2715a57051574b627,2024-09-13 22:57:11.249025,2024-09-13 22:57:11.249025,better call saul,tv
66f0e2e2715a57051574b627,2024-09-13 21:56:59.401732,2024-09-13 21:56:59.401732,leonardo dicaprio,person
66f0e2e2715a57051574b627,2024-09-13 09:02:49.928472,2024-09-13 09:02:49.928472,chris hemsworth,person
66f0e2e2715a57051574b627,2024-09-13 07:53:43.823469,2024-09-13 07:53:43.823469,jennifer aniston,person
66f0e2e2715a57051574b627,2024-09-13 18:47:28.824299,2024-09-13 18:47:28.824299,the sopranos,tv
66f0e2e2715a57051574b627,2024-09-13 01:16:55.501097,2024-09-13 01:16:55.501097,fargo,tv
66f0e2e2715a57051574b627,2024-09-13 00:25:03.515619,2024-09-13 00:25:03.515619,the lion king,movie
66f0e2e2715a57051574b627,2024-09-13 19:46:25.942617,2024-09-13 19:46:25.942617,dwayne johnson,person
66f0e2e2715a57051574b627,2024-09-13 21:41:21.611107,2024-09-13 21:41:21.611107,robert downey jr.,person
66f0e2a0f9032f7187b16ec8,2024-09-13 03:44:00.299198,2024-09-13 03:44:00.299198,avengers: endgame,movie
66f0e2a0f9032f7187b16ec8,2024-09-13 19:37:40.303568,2024-09-13 19:37:40.303568,brad pitt,person
66f0e2a0f9032f7187b16ec8,2024-09-13 21:56:31.377794,2024-09-13 21:56:31.377794,pulp fiction,movie
66f0e2a0f9032f7187b16ec8,2024-09-13 09:14:12.828466,2024-09-13 09:14:12.828466,emma stone,person
66f0e2a0f9032f7187b16ec8,2024-09-13 16:13:54.897795,2024-09-13 16:13:54.897795,schindler's list,movie
66f0e24b84f341894d77182d,2024-09-13 14:09:38.326706,2024-09-13 14:09:38.326706,house of cards,tv
66f0e24b84f341894d77182d,2024-09-13 17:21:43.937523,2024-09-13 17:21:43.937523,the boys,tv
66f0e24b84f341894d77182d,2024-09-13 21:58:05.432952,2024-09-13 21:58:05.432952,game of thrones,tv
66f0e24b84f341894d77182d,2024-09-13 07:34:29.309289,2024-09-13 07:34:29.309289,shawshank redemption,movie
66f0e24b84f341894d77182d,2024-09-13 09:50:25.238034,2024-09-13 09:50:25.238034,goodfellas,movie
66f0e20b5556bf95ebd78980,2024-09-13 04:27:31.532549,2024-09-13 04:27:31.532549,the social network,movie
66f0e20b5556bf95ebd78980,2024-09-13 22:19:09.418609,2024-09-13 22:19:09.418609,mad max,movie
66f0e20b5556bf95ebd78980,2024-09-13 17:10:54.459780,2024-09-13 17:10:54.459780,the dark knight,movie
66f0e20b5556bf95ebd78980,2024-09-13 16:22:06.557817,2024-09-13 16:22:06.557817,the walking dead,tv
66f0e20b5556bf95ebd78980,2024-09-13 08:08:13.056646,2024-09-13 08:08:13.056646,saving private ryan,movie
66f0e20b5556bf95ebd78980,2024-09-13 20:40:16.362749,2024-09-13 20:40:16.362749,fargo,tv
66f0e20b5556bf95ebd78980,2024-09-13 02:07:23.468666,2024-09-13 02:07:23.468666,black mirror,tv
66f0e20b5556bf95ebd78980,2024-09-13 06:49:42.223373,2024-09-13 06:49:42.223373,brad pitt,person
66f0e24b84f341894d771828,2024-09-13 04:09:46.365813,2024-09-13 04:09:46.365813,anne hathaway,person
66f0e24b84f341894d771828,2024-09-13 19:42:20.128388,2024-09-13 19:42:20.128388,tom hanks,person
66f0e24b84f341894d771828,2024-09-13 13:16:23.435469,2024-09-13 13:16:23.435469,will smith,person
66f0e24b84f341894d771828,2024-09-13 19:00:00.675134,2024-09-13 19:00:00.675134,robert pattinson,person
66f0e24b84f341894d771828,2024-09-13 18:30:56.317946,2024-09-13 18:30:56.317946,goodfellas,movie
66f0e24b84f341894d771828,2024-09-13 13:14:51.771836,2024-09-13 13:14:51.771836,friends,tv
66f0e24b84f341894d771828,2024-09-13 21:10:51.783906,2024-09-13 21:10:51.783906,the walking dead,tv
66f0e24b84f341894d771828,2024-09-13 03:41:05.261438,2024-09-13 03:41:05.261438,tom hanks,person
66f0e24b84f341894d771828,2024-09-13 00:58:47.497303,2024-09-13 00:58:47.497303,the mandalorian,tv
66f0e24b84f341894d771828,2024-09-13 18:57:20.491942,2024-09-13 18:57:20.491942,bojack horseman,tv
66f0e2d1a181d7946f1d5f3d,2024-09-13 16:46:34.321220,2024-09-13 16:46:34.321220,keanu reeves,person
66f0e2d1a181d7946f1d5f3d,2024-09-13 21:46:50.640151,2024-09-13 21:46:50.640151,meryl streep,person
66f0e2d1a181d7946f1d5f3d,2024-09-13 15:37:00.469949,2024-09-13 15:37:00.469949,star wars,movie
66f0e2d1a181d7946f1d5f3d,2024-09-13 05:35:53.732834,2024-09-13 05:35:53.732834,spider-man,movie
66f0e2d1a181d7946f1d5f3d,2024-09-13 20:45:09.028987,2024-09-13 20:45:09.028987,the godfather,movie
66f0e2d1a181d7946f1d5f3d,2024-09-13 21:30:33.671586,2024-09-13 21:30:33.671586,the dark knight,movie
66f0e2d1a181d7946f1d5f3d,2024-09-13 19:12:59.704278,2024-09-13 19:12:59.704278,pirates of the caribbean,movie
66f0e2d1a181d7946f1d5f3d,2024-09-13 01:41:35.221786,2024-09-13 01:41:35.221786,forrest gump,movie
66f0e20b5556bf95ebd78982,2024-09-13 10:48:01.444059,2024-09-13 10:48:01.444059,scarlett johansson,person
66f0e20b5556bf95ebd78982,2024-09-13 08:01:57.930065,2024-09-13 08:01:57.930065,stranger things,tv
66f0e20b5556bf95ebd78982,2024-09-13 17:03:23.945272,2024-09-13 17:03:23.945272,pulp fiction,movie
66f0e20b5556bf95ebd78982,2024-09-13 17:42:04.820722,2024-09-13 17:42:04.820722,chernobyl,tv
66f0e20b5556bf95ebd78982,2024-09-13 00:29:49.266312,2024-09-13 00:29:49.266312,the lion king,movie
66f0e20b5556bf95ebd78982,2024-09-13 21:08:27.460644,2024-09-13 21:08:27.460644,stranger things,tv
66f0e20b5556bf95ebd78982,2024-09-13 00:57:08.830303,2024-09-13 00:57:08.830303,pulp fiction,movie
66f0e20b5556bf95ebd78982,2024-09-13 17:41:20.005981,2024-09-13 17:41:20.005981,robert pattinson,person
66f0e2e2715a57051574b62d,2024-09-13 08:26:25.029324,2024-09-13 08:26:25.029324,narcos,tv
66f0e2e2715a57051574b62d,2024-09-13 10:23:46.005340,2024-09-13 10:23:46.005340,interstellar,movie
66f0e2e2715a57051574b62d,2024-09-13 13:46:21.024781,2024-09-13 13:46:21.024781,meryl streep,person
66f0e2e2715a57051574b62d,2024-09-13 21:05:09.036647,2024-09-13 21:05:09.036647,titanic,movie
66f0e2e2715a57051574b62d,2024-09-13 14:47:59.182654,2024-09-13 14:47:59.182654,robert downey jr.,person
66f0e2e2715a57051574b62d,2024-09-13 13:39:51.883536,2024-09-13 13:39:51.883536,lord of the rings,movie
66f0e2e2715a57051574b62d,2024-09-13 05:31:02.206275,2024-09-13 05:31:02.206275,peaky blinders,tv
66f0e2e2715a57051574b62d,2024-09-13 22:44:30.024294,2024-09-13 22:44:30.024294,the lion king,movie
66f0e2e2715a57051574b62d,2024-09-13 10:47:47.113688,2024-09-13 10:47:47.113688,ryan gosling,person
66f0e2e2715a57051574b62d,2024-09-13 20:44:22.085121,2024-09-13 20:44:22.085121,pulp fiction,movie
66f0e2e2715a57051574b62b,2024-09-13 22:43:11.552912,2024-09-13 22:43:11.552912,chris hemsworth,person
66f0e2e2715a57051574b62b,2024-09-13 13:35:27.458854,2024-09-13 13:35:27.458854,the lion king,movie
66f0e2e2715a57051574b62b,2024-09-13 07:21:58.730711,2024-09-13 07:21:58.730711,game of thrones,tv
66f0e2e2715a57051574b62b,2024-09-13 08:23:31.966219,2024-09-13 08:23:31.966219,the lion king,movie
66f0e2e2715a57051574b62b,2024-09-13 11:15:52.794051,2024-09-13 11:15:52.794051,back to the future,movie
