userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e0dbed136a0ac7c40e24,2024-09-04 06:44:33.399329,2024-09-04 06:44:33.399329,robert downey jr.,person
66f0e0dbed136a0ac7c40e24,2024-09-04 08:19:17.374413,2024-09-04 08:19:17.374413,star wars,movie
66f0e0dbed136a0ac7c40e24,2024-09-04 12:40:25.725530,2024-09-04 12:40:25.725530,star wars,movie
66f0e0dbed136a0ac7c40e24,2024-09-04 02:18:29.347763,2024-09-04 02:18:29.347763,pulp fiction,movie
66f0e0dbed136a0ac7c40e24,2024-09-04 01:20:07.727297,2024-09-04 01:20:07.727297,the sopranos,tv
66f0e0dbed136a0ac7c40e24,2024-09-04 03:52:44.187951,2024-09-04 03:52:44.187951,keanu reeves,person
66f0e0dbed136a0ac7c40e24,2024-09-04 21:07:18.841883,2024-09-04 21:07:18.841883,the witcher,tv
66f0e0dbed136a0ac7c40e24,2024-09-04 22:13:24.159989,2024-09-04 22:13:24.159989,margot robbie,person
66f0e0dbed136a0ac7c40e24,2024-09-04 19:49:02.359700,2024-09-04 19:49:02.359700,titanic,movie
66f0e0dbed136a0ac7c40e24,2024-09-04 03:47:52.291422,2024-09-04 03:47:52.291422,ryan gosling,person
66f0e2e2715a57051574b628,2024-09-04 03:07:28.123904,2024-09-04 03:07:28.123904,game of thrones,tv
66f0e2e2715a57051574b628,2024-09-04 10:47:18.384336,2024-09-04 10:47:18.384336,peaky blinders,tv
66f0e2e2715a57051574b628,2024-09-04 02:48:52.823593,2024-09-04 02:48:52.823593,keanu reeves,person
66f0e2e2715a57051574b628,2024-09-04 05:55:55.375715,2024-09-04 05:55:55.375715,the witcher,tv
66f0e2e2715a57051574b628,2024-09-04 04:17:13.635993,2024-09-04 04:17:13.635993,guardians of the galaxy,movie
66f0e2e2715a57051574b628,2024-09-04 01:28:44.911800,2024-09-04 01:28:44.911800,tom hanks,person
66f0e2e2715a57051574b628,2024-09-04 10:39:57.163071,2024-09-04 10:39:57.163071,the walking dead,tv
66f0e2e2715a57051574b628,2024-09-04 00:00:26.999226,2024-09-04 00:00:26.999226,schindler's list,movie
66f0e2e2715a57051574b628,2024-09-04 22:42:11.765803,2024-09-04 22:42:11.765803,interstellar,movie
66f0e2e2715a57051574b628,2024-09-04 18:12:40.812843,2024-09-04 18:12:40.812843,chris evans,person
66f0e1699577e70e8146c7d4,2024-09-04 18:38:07.549248,2024-09-04 18:38:07.549248,keanu reeves,person
66f0e1699577e70e8146c7d4,2024-09-04 14:05:55.173126,2024-09-04 14:05:55.173126,tom hanks,person
66f0e1699577e70e8146c7d4,2024-09-04 09:34:11.712899,2024-09-04 09:34:11.712899,jennifer aniston,person
66f0e1699577e70e8146c7d4,2024-09-04 00:45:55.913600,2024-09-04 00:45:55.913600,black mirror,tv
66f0e1699577e70e8146c7d4,2024-09-04 08:23:18.800912,2024-09-04 08:23:18.800912,inception,movie
66f0e1699577e70e8146c7d4,2024-09-04 02:59:48.509495,2024-09-04 02:59:48.509495,emma stone,person
66f0e1699577e70e8146c7d4,2024-09-04 09:07:27.183558,2024-09-04 09:07:27.183558,samuel l. jackson,person
66f0e2a0f9032f7187b16ec7,2024-09-04 04:29:21.967156,2024-09-04 04:29:21.967156,chris hemsworth,person
66f0e2a0f9032f7187b16ec7,2024-09-04 12:22:00.373683,2024-09-04 12:22:00.373683,leonardo dicaprio,person
66f0e2a0f9032f7187b16ec7,2024-09-04 08:25:11.823978,2024-09-04 08:25:11.823978,the mandalorian,tv
66f0e2a0f9032f7187b16ec7,2024-09-04 00:48:20.696046,2024-09-04 00:48:20.696046,the social network,movie
66f0e2a0f9032f7187b16ec7,2024-09-04 09:21:18.275595,2024-09-04 09:21:18.275595,the lion king,movie
66f0e2a0f9032f7187b16ec7,2024-09-04 06:47:14.821714,2024-09-04 06:47:14.821714,spider-man,movie
