userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e3062ef39d0b29751ae4,2024-09-09 08:45:13.301342,2024-09-09 08:45:13.301342,spider-man,movie
66f0e3062ef39d0b29751ae4,2024-09-09 09:59:18.322361,2024-09-09 09:59:18.322361,true detective,tv
66f0e3062ef39d0b29751ae4,2024-09-09 01:20:40.256274,2024-09-09 01:20:40.256274,tom cruise,person
66f0e3062ef39d0b29751ae4,2024-09-09 18:15:25.792268,2024-09-09 18:15:25.792268,schindler's list,movie
66f0e3062ef39d0b29751ae4,2024-09-09 02:26:07.864214,2024-09-09 02:26:07.864214,fargo,tv
66f0e3062ef39d0b29751ae4,2024-09-09 21:42:43.173795,2024-09-09 21:42:43.173795,toy story,movie
66f0e3062ef39d0b29751ae4,2024-09-09 10:13:18.425509,2024-09-09 10:13:18.425509,mindhunter,tv
66f0e3062ef39d0b29751ae4,2024-09-09 06:05:58.355839,2024-09-09 06:05:58.355839,robert downey jr.,person
66f0e3062ef39d0b29751ae4,2024-09-09 17:34:42.245239,2024-09-09 17:34:42.245239,ryan gosling,person
66f0e238f57669b3bb036db3,2024-09-09 02:15:09.631277,2024-09-09 02:15:09.631277,johnny depp,person
66f0e238f57669b3bb036db3,2024-09-09 05:42:43.709263,2024-09-09 05:42:43.709263,brad pitt,person
66f0e238f57669b3bb036db3,2024-09-09 17:17:58.598025,2024-09-09 17:17:58.598025,natalie portman,person
66f0e238f57669b3bb036db3,2024-09-09 20:22:08.542296,2024-09-09 20:22:08.542296,better call saul,tv
66f0e238f57669b3bb036db3,2024-09-09 11:57:12.580856,2024-09-09 11:57:12.580856,friends,tv
66f0e2a0f9032f7187b16ec9,2024-09-09 05:46:51.954880,2024-09-09 05:46:51.954880,hugh jackman,person
66f0e2a0f9032f7187b16ec9,2024-09-09 09:30:02.613782,2024-09-09 09:30:02.613782,tom cruise,person
66f0e2a0f9032f7187b16ec9,2024-09-09 21:51:49.308604,2024-09-09 21:51:49.308604,guardians of the galaxy,movie
66f0e2a0f9032f7187b16ec9,2024-09-09 05:59:22.921933,2024-09-09 05:59:22.921933,margot robbie,person
66f0e2a0f9032f7187b16ec9,2024-09-09 22:15:11.085731,2024-09-09 22:15:11.085731,natalie portman,person
66f0e2a0f9032f7187b16ec9,2024-09-09 22:51:44.557044,2024-09-09 22:51:44.557044,the sopranos,tv
66f0e2a0f9032f7187b16ec9,2024-09-09 19:54:50.846699,2024-09-09 19:54:50.846699,star wars,movie
66f0e2a0f9032f7187b16ec9,2024-09-09 16:40:38.266683,2024-09-09 16:40:38.266683,guardians of the galaxy,movie
66f0e2a0f9032f7187b16ec9,2024-09-09 19:44:14.960013,2024-09-09 19:44:14.960013,narcos,tv
66f0e25ababc0efaf22091e1,2024-09-09 07:57:42.815445,2024-09-09 07:57:42.815445,tom cruise,person
66f0e25ababc0efaf22091e1,2024-09-09 16:33:26.393525,2024-09-09 16:33:26.393525,will smith,person
66f0e25ababc0efaf22091e1,2024-09-09 00:32:42.613239,2024-09-09 00:32:42.613239,game of thrones,tv
66f0e25ababc0efaf22091e1,2024-09-09 16:51:28.445645,2024-09-09 16:51:28.445645,breaking bad,tv
66f0e25ababc0efaf22091e1,2024-09-09 12:49:55.914285,2024-09-09 12:49:55.914285,star wars,movie
66f0e25ababc0efaf22091e1,2024-09-09 22:35:35.032570,2024-09-09 22:35:35.032570,titanic,movie
66f0e25ababc0efaf22091e1,2024-09-09 00:53:24.883433,2024-09-09 00:53:24.883433,saving private ryan,movie
66f0e25ababc0efaf22091e1,2024-09-09 13:09:55.194418,2024-09-09 13:09:55.194418,friends,tv
66f0e3221a83bf58568fd1fa,2024-09-09 16:06:28.788532,2024-09-09 16:06:28.788532,the sopranos,tv
66f0e3221a83bf58568fd1fa,2024-09-09 00:12:19.942108,2024-09-09 00:12:19.942108,chris evans,person
66f0e3221a83bf58568fd1fa,2024-09-09 18:07:46.975857,2024-09-09 18:07:46.975857,robert pattinson,person
66f0e3221a83bf58568fd1fa,2024-09-09 09:23:33.866429,2024-09-09 09:23:33.866429,brad pitt,person
66f0e3221a83bf58568fd1fa,2024-09-09 03:00:09.987705,2024-09-09 03:00:09.987705,robert pattinson,person
66f0e3221a83bf58568fd1fa,2024-09-09 01:29:03.123841,2024-09-09 01:29:03.123841,fight club,movie
66f0e3221a83bf58568fd1fa,2024-09-09 05:12:58.651479,2024-09-09 05:12:58.651479,house of cards,tv
66f0e3221a83bf58568fd1fa,2024-09-09 21:17:11.756985,2024-09-09 21:17:11.756985,tom hanks,person
66f0e3221a83bf58568fd1fa,2024-09-09 05:10:14.723389,2024-09-09 05:10:14.723389,forrest gump,movie
66f0e3221a83bf58568fd1fa,2024-09-09 09:57:01.520366,2024-09-09 09:57:01.520366,fargo,tv
66f0e2e2715a57051574b628,2024-09-09 20:01:35.185781,2024-09-09 20:01:35.185781,schindler's list,movie
66f0e2e2715a57051574b628,2024-09-09 05:03:36.796243,2024-09-09 05:03:36.796243,back to the future,movie
66f0e2e2715a57051574b628,2024-09-09 07:56:50.456163,2024-09-09 07:56:50.456163,anne hathaway,person
66f0e2e2715a57051574b628,2024-09-09 03:03:32.862770,2024-09-09 03:03:32.862770,black mirror,tv
66f0e2e2715a57051574b628,2024-09-09 14:09:58.593254,2024-09-09 14:09:58.593254,inception,movie
66f0e2e2715a57051574b628,2024-09-09 06:32:59.737575,2024-09-09 06:32:59.737575,leonardo dicaprio,person
66f0e2e2715a57051574b628,2024-09-09 00:52:54.614432,2024-09-09 00:52:54.614432,titanic,movie
66f0e2e2715a57051574b628,2024-09-09 18:33:23.672158,2024-09-09 18:33:23.672158,bojack horseman,tv
66f0e2e2715a57051574b628,2024-09-09 07:46:06.778719,2024-09-09 07:46:06.778719,stranger things,tv
66f0e2a0f9032f7187b16ec8,2024-09-09 17:55:04.403026,2024-09-09 17:55:04.403026,christian bale,person
66f0e2a0f9032f7187b16ec8,2024-09-09 18:31:09.480224,2024-09-09 18:31:09.480224,interstellar,movie
66f0e2a0f9032f7187b16ec8,2024-09-09 22:21:25.796906,2024-09-09 22:21:25.796906,emma stone,person
66f0e2a0f9032f7187b16ec8,2024-09-09 12:20:38.160247,2024-09-09 12:20:38.160247,rick and morty,tv
66f0e2a0f9032f7187b16ec8,2024-09-09 21:26:23.537348,2024-09-09 21:26:23.537348,anne hathaway,person
66f0e2a0f9032f7187b16ec8,2024-09-09 04:42:59.419249,2024-09-09 04:42:59.419249,leonardo dicaprio,person
66f0e2a0f9032f7187b16ec8,2024-09-09 11:06:59.464405,2024-09-09 11:06:59.464405,lord of the rings,movie
66f0e2a0f9032f7187b16ec8,2024-09-09 08:01:13.882299,2024-09-09 08:01:13.882299,the dark knight,movie
66f0e2a0f9032f7187b16ec8,2024-09-09 17:49:46.979853,2024-09-09 17:49:46.979853,pirates of the caribbean,movie
66f0e2a0f9032f7187b16ec8,2024-09-09 14:38:06.248549,2024-09-09 14:38:06.248549,chris hemsworth,person
