userid,createdat,cassandra_timestamp,keyword,searchtype
66ea83e5234900idsfggsdgg,2024-09-12 17:16:53.549326,2024-09-12 17:16:53.549326,emma stone,person
66ea83e5234900idsfggsdgg,2024-09-12 21:21:07.459182,2024-09-12 21:21:07.459182,the social network,movie
66ea83e5234900idsfggsdgg,2024-09-12 02:00:25.688536,2024-09-12 02:00:25.688536,fargo,tv
66ea83e5234900idsfggsdgg,2024-09-12 17:34:56.664536,2024-09-12 17:34:56.664536,schindler's list,movie
66ea83e5234900idsfggsdgg,2024-09-12 16:12:54.306558,2024-09-12 16:12:54.306558,the walking dead,tv
66ea83e5234900idsfggsdgg,2024-09-12 05:28:48.891201,2024-09-12 05:28:48.891201,pulp fiction,movie
66ea83e5234900idsfggsdgg,2024-09-12 22:47:04.378705,2024-09-12 22:47:04.378705,mad max,movie
66f0e2d1a181d7946f1d5f3a,2024-09-12 19:06:10.046777,2024-09-12 19:06:10.046777,chernobyl,tv
66f0e2d1a181d7946f1d5f3a,2024-09-12 06:40:45.580007,2024-09-12 06:40:45.580007,pirates of the caribbean,movie
66f0e2d1a181d7946f1d5f3a,2024-09-12 02:15:09.395026,2024-09-12 02:15:09.395026,toy story,movie
66f0e2d1a181d7946f1d5f3a,2024-09-12 18:32:02.634183,2024-09-12 18:32:02.634183,keanu reeves,person
66f0e2d1a181d7946f1d5f3a,2024-09-12 15:14:35.656121,2024-09-12 15:14:35.656121,kate winslet,person
66f0e2d1a181d7946f1d5f3a,2024-09-12 16:24:04.401571,2024-09-12 16:24:04.401571,the witcher,tv
