userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e1699577e70e8146c7d0,2024-09-23 20:25:33.244618,2024-09-23 20:25:33.244618,jennifer aniston,person
66f0e1699577e70e8146c7d0,2024-09-23 09:37:57.107159,2024-09-23 09:37:57.107159,friends,tv
66f0e1699577e70e8146c7d0,2024-09-23 12:22:49.581176,2024-09-23 12:22:49.581176,brad pitt,person
66f0e1699577e70e8146c7d0,2024-09-23 11:00:35.475006,2024-09-23 11:00:35.475006,interstellar,movie
66f0e1699577e70e8146c7d0,2024-09-23 17:50:13.622900,2024-09-23 17:50:13.622900,leonardo dicaprio,person
66f0e1699577e70e8146c7d0,2024-09-23 17:18:50.880380,2024-09-23 17:18:50.880380,keanu reeves,person
66f0e1699577e70e8146c7d0,2024-09-23 12:02:31.303549,2024-09-23 12:02:31.303549,westworld,tv
66f0e1699577e70e8146c7d0,2024-09-23 22:59:18.185359,2024-09-23 22:59:18.185359,samuel l. jackson,person
66f0e1699577e70e8146c7d1,2024-09-23 09:05:30.691791,2024-09-23 09:05:30.691791,westworld,tv
66f0e1699577e70e8146c7d1,2024-09-23 23:42:53.795212,2024-09-23 23:42:53.795212,back to the future,movie
66f0e1699577e70e8146c7d1,2024-09-23 23:36:19.189538,2024-09-23 23:36:19.189538,saving private ryan,movie
66f0e1699577e70e8146c7d1,2024-09-23 06:56:56.127851,2024-09-23 06:56:56.127851,shawshank redemption,movie
66f0e1699577e70e8146c7d1,2024-09-23 07:13:31.305513,2024-09-23 07:13:31.305513,tom hanks,person
66f0e1699577e70e8146c7d1,2024-09-23 03:40:59.435022,2024-09-23 03:40:59.435022,the godfather,movie
66f0e1699577e70e8146c7d1,2024-09-23 03:29:48.665801,2024-09-23 03:29:48.665801,margot robbie,person
66f0e1699577e70e8146c7d1,2024-09-23 15:27:10.219796,2024-09-23 15:27:10.219796,black mirror,tv
66f0e1699577e70e8146c7d2,2024-09-23 18:22:00.319731,2024-09-23 18:22:00.319731,jennifer aniston,person
66f0e1699577e70e8146c7d2,2024-09-23 23:38:21.894964,2024-09-23 23:38:21.894964,chris evans,person
66f0e1699577e70e8146c7d2,2024-09-23 08:54:39.354231,2024-09-23 08:54:39.354231,guardians of the galaxy,movie
66f0e1699577e70e8146c7d2,2024-09-23 06:51:14.146472,2024-09-23 06:51:14.146472,jennifer aniston,person
66f0e1699577e70e8146c7d2,2024-09-23 18:14:47.181308,2024-09-23 18:14:47.181308,black mirror,tv
66f0e1699577e70e8146c7d3,2024-09-23 08:54:31.861491,2024-09-23 08:54:31.861491,shawshank redemption,movie
66f0e1699577e70e8146c7d3,2024-09-23 14:57:30.778133,2024-09-23 14:57:30.778133,fargo,tv
66f0e1699577e70e8146c7d3,2024-09-23 17:06:34.987937,2024-09-23 17:06:34.987937,the lion king,movie
66f0e1699577e70e8146c7d3,2024-09-23 15:57:45.774399,2024-09-23 15:57:45.774399,friends,tv
66f0e1699577e70e8146c7d3,2024-09-23 03:38:54.595661,2024-09-23 03:38:54.595661,the social network,movie
66f0e1699577e70e8146c7d3,2024-09-23 13:15:13.068132,2024-09-23 13:15:13.068132,titanic,movie
66f0e1699577e70e8146c7d3,2024-09-23 12:39:26.397724,2024-09-23 12:39:26.397724,margot robbie,person
66f0e1699577e70e8146c7d3,2024-09-23 07:48:24.490357,2024-09-23 07:48:24.490357,robert downey jr.,person
66f0e1699577e70e8146c7d4,2024-09-23 18:01:07.934144,2024-09-23 18:01:07.934144,the godfather,movie
66f0e1699577e70e8146c7d4,2024-09-23 18:49:36.986379,2024-09-23 18:49:36.986379,dwayne johnson,person
66f0e1699577e70e8146c7d4,2024-09-23 07:50:37.240040,2024-09-23 07:50:37.240040,the crown,tv
66f0e1699577e70e8146c7d4,2024-09-23 02:14:48.830524,2024-09-23 02:14:48.830524,samuel l. jackson,person
66f0e1699577e70e8146c7d4,2024-09-23 09:40:15.258647,2024-09-23 09:40:15.258647,tom cruise,person
66f0e1699577e70e8146c7d4,2024-09-23 22:19:19.238494,2024-09-23 22:19:19.238494,true detective,tv
