userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e0dbed136a0ac7c40e21,2024-09-21 03:07:43.033227,2024-09-21 03:07:43.033227,the mandalorian,tv
66f0e0dbed136a0ac7c40e21,2024-09-21 01:51:00.487594,2024-09-21 01:51:00.487594,game of thrones,tv
66f0e0dbed136a0ac7c40e21,2024-09-21 16:23:15.000745,2024-09-21 16:23:15.000745,the big bang theory,tv
66f0e0dbed136a0ac7c40e21,2024-09-21 16:47:31.670934,2024-09-21 16:47:31.670934,will smith,person
66f0e0dbed136a0ac7c40e21,2024-09-21 04:06:20.263919,2024-09-21 04:06:20.263919,the office,tv
66f0e0dbed136a0ac7c40e21,2024-09-21 06:32:16.354261,2024-09-21 06:32:16.354261,kate winslet,person
66f0e0dbed136a0ac7c40e21,2024-09-21 22:56:48.917252,2024-09-21 22:56:48.917252,the big bang theory,tv
66f0e0dbed136a0ac7c40e21,2024-09-21 13:12:37.038888,2024-09-21 13:12:37.038888,westworld,tv
66f0e0dbed136a0ac7c40e21,2024-09-21 01:05:52.465883,2024-09-21 01:05:52.465883,mindhunter,tv
66f0e0dbed136a0ac7c40e21,2024-09-21 03:28:43.441793,2024-09-21 03:28:43.441793,kate winslet,person
66f0e0dbed136a0ac7c40e22,2024-09-21 07:38:19.729159,2024-09-21 07:38:19.729159,spider-man,movie
66f0e0dbed136a0ac7c40e22,2024-09-21 07:10:28.950869,2024-09-21 07:10:28.950869,kate winslet,person
66f0e0dbed136a0ac7c40e22,2024-09-21 22:49:45.596116,2024-09-21 22:49:45.596116,keanu reeves,person
66f0e0dbed136a0ac7c40e22,2024-09-21 17:12:13.505421,2024-09-21 17:12:13.505421,leonardo dicaprio,person
66f0e0dbed136a0ac7c40e22,2024-09-21 11:35:24.433003,2024-09-21 11:35:24.433003,westworld,tv
66f0e0dbed136a0ac7c40e22,2024-09-21 15:22:34.002356,2024-09-21 15:22:34.002356,hugh jackman,person
66f0e0dbed136a0ac7c40e22,2024-09-21 13:07:44.435571,2024-09-21 13:07:44.435571,angelina jolie,person
66f0e0dbed136a0ac7c40e22,2024-09-21 11:06:13.715579,2024-09-21 11:06:13.715579,bojack horseman,tv
66f0e0dbed136a0ac7c40e22,2024-09-21 19:01:38.904283,2024-09-21 19:01:38.904283,the walking dead,tv
66f0e0dbed136a0ac7c40e22,2024-09-21 19:38:21.046551,2024-09-21 19:38:21.046551,the matrix,movie
66f0e0dbed136a0ac7c40e23,2024-09-21 08:58:38.769588,2024-09-21 08:58:38.769588,chernobyl,tv
66f0e0dbed136a0ac7c40e23,2024-09-21 09:07:46.037347,2024-09-21 09:07:46.037347,star wars,movie
66f0e0dbed136a0ac7c40e23,2024-09-21 15:11:57.369099,2024-09-21 15:11:57.369099,sherlock,tv
66f0e0dbed136a0ac7c40e23,2024-09-21 05:35:06.496784,2024-09-21 05:35:06.496784,the witcher,tv
66f0e0dbed136a0ac7c40e23,2024-09-21 16:25:28.135361,2024-09-21 16:25:28.135361,fight club,movie
66f0e0dbed136a0ac7c40e24,2024-09-21 20:45:46.165773,2024-09-21 20:45:46.165773,black mirror,tv
66f0e0dbed136a0ac7c40e24,2024-09-21 11:25:34.371161,2024-09-21 11:25:34.371161,rick and morty,tv
66f0e0dbed136a0ac7c40e24,2024-09-21 01:25:12.489998,2024-09-21 01:25:12.489998,avengers: endgame,movie
66f0e0dbed136a0ac7c40e24,2024-09-21 05:40:09.971990,2024-09-21 05:40:09.971990,inception,movie
66f0e0dbed136a0ac7c40e24,2024-09-21 02:33:01.686411,2024-09-21 02:33:01.686411,tom cruise,person
66f0e0dbed136a0ac7c40e25,2024-09-21 20:21:33.630723,2024-09-21 20:21:33.630723,friends,tv
66f0e0dbed136a0ac7c40e25,2024-09-21 07:36:46.185788,2024-09-21 07:36:46.185788,the witcher,tv
66f0e0dbed136a0ac7c40e25,2024-09-21 05:34:14.958000,2024-09-21 05:34:14.958000,anne hathaway,person
66f0e0dbed136a0ac7c40e25,2024-09-21 16:09:58.275189,2024-09-21 16:09:58.275189,robert pattinson,person
66f0e0dbed136a0ac7c40e25,2024-09-21 03:51:05.345190,2024-09-21 03:51:05.345190,meryl streep,person
