userid,createdat,cassandra_timestamp,keyword,searchtype
66f0e0ee9e43ef20850eeab6,2024-09-22 20:16:38.182311,2024-09-22 20:16:38.182311,the godfather,movie
66f0e0ee9e43ef20850eeab6,2024-09-22 01:21:43.175243,2024-09-22 01:21:43.175243,the lion king,movie
66f0e0ee9e43ef20850eeab6,2024-09-22 10:03:51.882381,2024-09-22 10:03:51.882381,tom hanks,person
66f0e0ee9e43ef20850eeab6,2024-09-22 13:24:21.657903,2024-09-22 13:24:21.657903,interstellar,movie
66f0e0ee9e43ef20850eeab6,2024-09-22 15:53:47.421136,2024-09-22 15:53:47.421136,tom cruise,person
66f0e0ee9e43ef20850eeab6,2024-09-22 09:45:23.438385,2024-09-22 09:45:23.438385,fargo,tv
66f0e0ee9e43ef20850eeab6,2024-09-22 12:00:20.330435,2024-09-22 12:00:20.330435,lord of the rings,movie
66f0e0ee9e43ef20850eeab6,2024-09-22 07:51:48.286548,2024-09-22 07:51:48.286548,back to the future,movie
66f0e0ee9e43ef20850eeab6,2024-09-22 12:23:55.480339,2024-09-22 12:23:55.480339,dwayne johnson,person
66f0e0ee9e43ef20850eeab7,2024-09-22 06:50:45.738006,2024-09-22 06:50:45.738006,stranger things,tv
66f0e0ee9e43ef20850eeab7,2024-09-22 01:11:45.576113,2024-09-22 01:11:45.576113,true detective,tv
66f0e0ee9e43ef20850eeab7,2024-09-22 11:51:16.407540,2024-09-22 11:51:16.407540,chris evans,person
66f0e0ee9e43ef20850eeab7,2024-09-22 01:55:41.448890,2024-09-22 01:55:41.448890,anne hathaway,person
66f0e0ee9e43ef20850eeab7,2024-09-22 07:23:15.222381,2024-09-22 07:23:15.222381,leonardo dicaprio,person
66f0e0ee9e43ef20850eeab8,2024-09-22 19:15:33.799468,2024-09-22 19:15:33.799468,johnny depp,person
66f0e0ee9e43ef20850eeab8,2024-09-22 20:09:41.484351,2024-09-22 20:09:41.484351,angelina jolie,person
66f0e0ee9e43ef20850eeab8,2024-09-22 11:36:08.442065,2024-09-22 11:36:08.442065,ryan gosling,person
66f0e0ee9e43ef20850eeab8,2024-09-22 13:36:35.867074,2024-09-22 13:36:35.867074,saving private ryan,movie
66f0e0ee9e43ef20850eeab8,2024-09-22 18:35:05.235015,2024-09-22 18:35:05.235015,the office,tv
66f0e0ee9e43ef20850eeab8,2024-09-22 04:47:20.079475,2024-09-22 04:47:20.079475,the big bang theory,tv
66f0e0ee9e43ef20850eeab8,2024-09-22 17:48:33.753474,2024-09-22 17:48:33.753474,the big bang theory,tv
66f0e0ee9e43ef20850eeab9,2024-09-22 01:21:18.899060,2024-09-22 01:21:18.899060,the social network,movie
66f0e0ee9e43ef20850eeab9,2024-09-22 18:54:08.937753,2024-09-22 18:54:08.937753,the godfather,movie
66f0e0ee9e43ef20850eeab9,2024-09-22 01:38:58.807168,2024-09-22 01:38:58.807168,the sopranos,tv
66f0e0ee9e43ef20850eeab9,2024-09-22 12:43:48.791517,2024-09-22 12:43:48.791517,fargo,tv
66f0e0ee9e43ef20850eeab9,2024-09-22 23:00:39.151058,2024-09-22 23:00:39.151058,the dark knight,movie
66f0e0ee9e43ef20850eeab9,2024-09-22 04:32:36.927551,2024-09-22 04:32:36.927551,better call saul,tv
66f0e0ee9e43ef20850eeab9,2024-09-22 20:48:04.641941,2024-09-22 20:48:04.641941,chris hemsworth,person
66f0e0ee9e43ef20850eeab9,2024-09-22 20:11:06.779656,2024-09-22 20:11:06.779656,ryan gosling,person
66f0e0ee9e43ef20850eeab9,2024-09-22 22:11:30.106219,2024-09-22 22:11:30.106219,leonardo dicaprio,person
66f0e0ee9e43ef20850eeaba,2024-09-22 12:25:36.369387,2024-09-22 12:25:36.369387,saving private ryan,movie
66f0e0ee9e43ef20850eeaba,2024-09-22 19:48:32.171159,2024-09-22 19:48:32.171159,brad pitt,person
66f0e0ee9e43ef20850eeaba,2024-09-22 12:22:22.391664,2024-09-22 12:22:22.391664,lord of the rings,movie
66f0e0ee9e43ef20850eeaba,2024-09-22 18:55:18.264968,2024-09-22 18:55:18.264968,mad max,movie
66f0e0ee9e43ef20850eeaba,2024-09-22 09:09:50.803515,2024-09-22 09:09:50.803515,the social network,movie
66f0e0ee9e43ef20850eeaba,2024-09-22 16:36:09.617286,2024-09-22 16:36:09.617286,the matrix,movie
66f0e0ee9e43ef20850eeaba,2024-09-22 13:53:19.671735,2024-09-22 13:53:19.671735,scarlett johansson,person
66f0e0ee9e43ef20850eeaba,2024-09-22 00:33:56.292514,2024-09-22 00:33:56.292514,tom cruise,person
66f0e0ee9e43ef20850eeabb,2024-09-22 19:47:39.105856,2024-09-22 19:47:39.105856,meryl streep,person
66f0e0ee9e43ef20850eeabb,2024-09-22 05:33:45.918889,2024-09-22 05:33:45.918889,chris hemsworth,person
66f0e0ee9e43ef20850eeabb,2024-09-22 21:54:46.863304,2024-09-22 21:54:46.863304,forrest gump,movie
66f0e0ee9e43ef20850eeabb,2024-09-22 22:39:42.869683,2024-09-22 22:39:42.869683,christian bale,person
66f0e0ee9e43ef20850eeabb,2024-09-22 10:43:35.048360,2024-09-22 10:43:35.048360,westworld,tv
66f0e0ee9e43ef20850eeabb,2024-09-22 10:22:44.379228,2024-09-22 10:22:44.379228,emma stone,person
